fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-10-31,USD,4291802000,9167014000,4875212000,4875212000,1447965000,468346000,1152326000,2843837000,None,None,None,36096000,None,None,None,270413000,2166971000,650308000,None,None,None,1660078000,1930491000,1516663000
2007-10-31,USD,4492443000,9734856000,5242413000,5242413000,2371506000,501185000,1142073000,2089516000,None,None,None,38631000,None,None,None,268334000,2439653000,729457000,None,None,None,2478284000,2746618000,1710196000
2008-10-31,USD,3442828000,8129240000,4686412000,4686412000,1355431000,505762000,1104122000,2069286000,None,None,None,20506000,None,None,None,320051000,1408718000,447972000,None,None,None,1429224000,1749275000,960746000
2009-10-31,USD,1430805000,5013607000,3582802000,3582802000,-393616000,406946000,934115000,1824421000,None,None,None,21304000,None,13597000,None,291203000,-485803000,-180476000,None,-305327000,None,-464499000,-173296000,-305327000
2010-10-31,USD,3715002000,9548667000,5833665000,5833665000,1383708000,535820000,1143521000,2331000000,None,None,None,21000000,None,37430000,None,304515000,1386966000,449100000,None,937866000,None,1408473000,1712988000,937866000
2011-10-31,USD,4360000000,10517000000,6157000000,6157000000,2398000000,469000000,1118000000,2019000000,None,None,None,59000000,None,42000000,None,246000000,2378000000,452000000,None,1926000000,None,2437000000,2683000000,1926000000
2012-10-31,USD,3313000000,8719000000,5406000000,5406000000,1094000000,595000000,1237000000,2313000000,None,None,None,95000000,None,17000000,None,422000000,316000000,207000000,None,109000000,None,411000000,833000000,109000000
2013-10-31,USD,2991000000,7509000000,4518000000,4518000000,432000000,465000000,1320000000,2559000000,None,None,None,95000000,None,19000000,None,410000000,350000000,94000000,None,256000000,None,445000000,855000000,256000000
2014-10-31,USD,3843000000,9072000000,5229000000,5229000000,1520000000,467000000,1428000000,2318000000,None,None,None,95000000,None,23000000,None,375000000,1448000000,376000000,None,1072000000,None,1564000000,1939000000,1072000000
2015-10-31,USD,3952000000,9659000000,5707000000,5707000000,1693000000,469000000,1451000000,2259000000,None,None,95000000,103000000,None,8000000,None,371000000,1598000000,221000000,None,1377000000,None,1703000000,2074000000,1377000000
2016-10-31,USD,4511000000,10825000000,6314000000,6314000000,2152000000,390000000,1540000000,2359000000,None,-139000000,16000000,155000000,None,16000000,None,389000000,2013000000,292000000,None,1721000000,None,2168000000,2557000000,1721000000
2017-10-31,USD,6612000000,14698000000,8086000000,8086000000,3936000000,434000000,1774000000,2664000000,None,-137000000,61000000,198000000,None,61000000,None,407000000,3816000000,297000000,None,3434000000,None,4014000000,4421000000,3519000000
2018-10-31,USD,7517000000,16705000000,9188000000,9188000000,4491000000,481000000,2019000000,3021000000,None,-102000000,132000000,234000000,None,132000000,None,457000000,4396000000,1358000000,None,3313000000,None,4627000000,5084000000,3038000000
2019-10-31,USD,6386000000,14608000000,8222000000,8222000000,3350000000,461000000,2054000000,3036000000,None,-81000000,156000000,237000000,None,156000000,None,363000000,3269000000,563000000,None,2706000000,None,3503000000,3866000000,2706000000
2020-10-31,USD,7692000000,17202000000,9510000000,9510000000,4365000000,567000000,2234000000,3327000000,None,-199000000,41000000,240000000,None,41000000,None,376000000,4166000000,547000000,None,3619000000,None,4399000000,4775000000,3619000000
2021-10-31,USD,10914000000,23063000000,12149000000,12149000000,6889000000,620000000,2485000000,4025000000,None,-118000000,118000000,236000000,None,118000000,None,394000000,6771000000,883000000,None,5888000000,None,6994000000,7388000000,5888000000
2022-10-31,USD,11993000000,25785000000,13792000000,13792000000,7788000000,735000000,2771000000,4209000000,None,-189000000,39000000,228000000,None,39000000,None,444000000,7599000000,1074000000,None,6525000000,None,7814000000,8258000000,6525000000
2023-10-31,USD,12384000000,26517000000,14133000000,14133000000,7654000000,852000000,3102000000,4730000000,None,62000000,300000000,238000000,None,None,None,515000000,7716000000,860000000,None,6856000000,None,7941000000,8456000000,6856000000
2024-10-31,USD,12897000000,27176000000,14279000000,14279000000,7867000000,961000000,3233000000,5030000000,None,285000000,532000000,247000000,None,None,None,392000000,8152000000,975000000,None,7177000000,None,8399000000,8791000000,7177000000
2025-10-31,USD,13808000000,28368000000,14560000000,14560000000,8289000000,910000000,3570000000,5519000000,None,982000000,1251000000,269000000,None,None,None,110000000,9271000000,2273000000,None,6998000000,None,9540000000,9650000000,6998000000
