fiscalDateEnding,reportedEPS
1996-10-31,0.31
1997-10-31,0.35
1998-10-31,0.29
1999-10-31,0.46
2000-10-31,1.22
2001-10-31,0.54
2002-10-31,0.2
2003-10-31,0.1002
2004-10-31,0.87
2005-10-31,0.66
2006-10-31,1.05
2007-10-31,1.27
2008-10-31,0.79
2009-10-31,-0.06
2010-10-31,1
2011-10-31,1.3
2012-10-31,0.75
2013-10-31,0.59
2014-10-31,1.06
2015-10-31,1.18
2016-10-31,1.76
2017-10-31,3.25
2018-10-31,4.45
2019-10-31,3.05
2020-10-31,4.18
2021-10-31,6.86
2022-10-31,7.71
2023-10-31,8.05
2024-10-31,8.66
2025-10-31,9.42
2026-01-31,2.38
