fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2016-12-31,USD,38034000,184604000,146570000,146570000,-13148000,8289000,24438000,51182000,None,0,0,0,None,None,None,2128000,-13660000,83000,None,-13743000,None,-13148000,-11020000,-13743000
2017-12-31,USD,91234000,370658000,279424000,279424000,5731000,15096000,34683000,84119000,None,None,None,0,None,None,None,3740000,7677000,1128000,None,6549000,None,7115000,10855000,6549000
2018-12-31,USD,99180000,472023000,372843000,372843000,-67668000,28209000,58794000,139596000,None,1239000,1239000,0,None,None,None,5307000,-67606000,772000,None,-75483000,None,-47521000,-42214000,-68378000
2019-12-31,USD,35804000,370007000,334203000,334203000,-138189000,47624000,69384000,173993000,None,2737000,2737000,109586000,None,913000,None,10681000,-81571000,4380000,None,-85951000,None,-138189000,-127508000,-85951000
2020-12-31,USD,55389000,357154000,301765000,301765000,-104864000,51096000,60137000,160253000,None,802000,802000,4326000,None,3436000,None,10206000,-100626000,625000,None,-101251000,None,-104864000,-94658000,-101251000
2021-12-31,USD,108035000,435137000,327102000,327102000,-60138000,49489000,59063000,168173000,None,11000,11000,16638000,None,4775000,None,5975000,-55352000,677000,None,-56029000,None,-51022000,-45047000,-56029000
2022-12-31,USD,136035000,490414000,354379000,354379000,-56879000,55932000,64709000,192914000,None,926000,926000,926000,None,302000,None,4768000,-55651000,975000,None,-56626000,None,-56879000,-52111000,-56626000
2023-12-31,USD,167563000,491176000,323613000,323613000,-24903000,56371000,68647000,192466000,None,3248000,3935000,None,None,None,None,4661000,-20861000,1175000,None,-44883000,None,-24903000,-20242000,-22036000
2024-12-31,USD,187504000,510886000,323382000,323382000,-34892000,72134000,73183000,222396000,None,5584000,5584000,None,None,None,None,3200000,-29412000,1092000,None,-30504000,None,-34892000,-31692000,-30504000
2025-12-31,USD,232841000,529297000,296456000,296456000,6071000,66097000,73650000,226770000,None,5452000,5452000,None,None,None,None,3931000,15667000,741000,None,14926000,None,15667000,19598000,14926000
