fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2018-03-31,2018-05-30,0.06,0,0.06,None,pre-market
2018-06-30,2018-08-27,0.09,-0.05,0.14,280,post-market
2018-09-30,2018-10-25,-0.05,-0.19,0.14,73.6842,post-market
2018-12-31,2019-02-05,-0.33,-0.35,0.02,5.7143,post-market
2019-03-31,2019-04-30,-0.47,-0.5,0.03,6,post-market
2019-06-30,2019-08-06,-0.36,-0.43,0.07,16.2791,post-market
2019-09-30,2019-11-07,-0.32,-0.37,0.05,13.5135,post-market
2019-12-31,2020-02-24,-0.26,-0.31,0.05,16.129,post-market
2020-03-31,2020-05-11,-0.34,-0.35,0.01,2.8571,post-market
2020-06-30,2020-08-05,-0.31,-0.41,0.1,24.3902,post-market
2020-09-30,2020-11-05,-0.1,-0.25,0.15,60,post-market
2020-12-31,2021-02-23,-0.08,-0.18,0.1,55.5556,post-market
2021-03-31,2021-05-05,-0.03,-0.21,0.18,85.7143,post-market
2021-06-30,2021-08-04,-0.04,-0.15,0.11,73.3333,post-market
2021-09-30,2021-11-09,-0.08,-0.14,0.06,42.8571,post-market
2021-12-31,2022-03-01,0.04,-0.03,0.07,233.3333,post-market
2022-03-31,2022-05-10,0.01,-0.03,0.04,133.3333,post-market
2022-06-30,2022-08-09,0.01,-0.07,0.08,114.2857,post-market
2022-09-30,2022-11-08,-0.05,-0.13,0.08,61.5385,post-market
2022-12-31,2023-03-07,-0.04,-0.1,0.06,60,post-market
2023-03-31,2023-05-11,0.01,-0.05,0.06,120,post-market
2023-06-30,2023-08-10,0.06,0.04,0.02,50,post-market
2023-09-30,2023-11-09,0.09,0.07,0.02,28.5714,post-market
2023-12-31,2024-02-29,0.11,0.08,0.03,37.5,post-market
2024-03-31,2024-05-09,0.09,0.09,0,0,post-market
2024-06-30,2024-08-08,0.1,0.09,0.01,11.1111,post-market
2024-09-30,2024-11-07,0.11,0.1,0.01,10,post-market
2024-12-31,2025-02-26,0.1,0.1046,-0.0046,-4.3977,pre-market
2025-03-31,2025-05-07,0.15,0.117,0.033,28.2051,pre-market
2025-06-30,2025-08-07,0.17,0.15,0.02,13.3333,pre-market
2025-09-30,2025-11-06,0.16,0.15,0.01,6.6667,pre-market
2025-12-31,2026-02-26,0.22,0.1628,0.0572,35.1351,pre-market
