fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2010-06-30,USD,-236078,None,None,None,None,None,0,None,None,None,None,216850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-237478
2010-09-30,USD,-45167,None,None,None,None,None,0,None,None,None,None,50000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-47651
2010-12-31,USD,474,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1668
2011-03-31,USD,317856,None,None,None,None,None,0,None,None,None,-37085,-266850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,222747
2011-06-30,USD,-17153,None,None,None,None,None,0,None,None,None,None,17000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-19351
2011-09-30,USD,65911,None,None,None,None,None,0,None,None,None,None,-11995,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,59670
2011-12-31,USD,-53528,None,None,None,None,None,0,None,None,None,None,-9503,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-51731
2012-03-31,USD,-398216,None,None,None,None,22222,149141,None,None,None,-149141,977601,None,None,None,None,None,None,None,None,None,None,None,None,22222,None,None,-267183
2012-06-30,USD,-157814,None,None,None,None,545,32542,None,None,None,-32542,252500,None,None,None,None,None,None,None,None,None,None,None,None,1962,None,None,-280244
2012-09-30,USD,-217924,None,None,None,None,6501,104586,None,None,None,-104586,440000,None,None,None,None,None,None,None,None,None,None,None,None,37292,None,None,-388961
2012-12-31,USD,-165508,None,None,None,None,10390,16099,None,None,None,-16099,30272,None,None,None,None,None,None,None,None,None,None,None,None,63455,None,None,-675196
2013-03-31,USD,None,None,None,None,None,None,196000,None,None,None,None,853000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2013-06-30,USD,-448542,None,None,None,None,10568,18354,None,-12712,None,-18354,400000,None,None,None,None,None,None,None,None,None,None,None,None,-103488,None,None,-513633
2013-09-30,USD,-579796,None,None,None,None,17910,6132,None,None,None,-6132,1588583,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-558566
2013-12-31,USD,-415401,None,None,None,None,27651,716831,None,None,None,-716831,775000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-530608
2014-03-31,USD,-441421,None,None,None,None,28714,62776,None,-64201,None,-62776,2472325,None,None,None,None,None,None,None,None,None,None,None,None,409102,None,None,-980643
2014-06-30,USD,-480439,None,None,None,None,None,130871,None,None,None,-128250,204000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-796808
2014-09-30,USD,-653823,None,None,None,None,None,71816,None,None,None,-72460,None,None,None,None,None,None,None,None,None,None,None,None,None,116823,None,None,-914273
2014-12-31,USD,-705233,None,None,None,None,None,44174,None,None,None,-18098,247000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-761572
