fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-16,0.18,0.18,0,0,pre-market
1996-06-30,1996-07-16,0.19,0.2,-0.01,-5,pre-market
1996-09-30,1996-10-15,0.18,0.18,0,0,pre-market
1996-12-31,1997-01-21,0.2,0.2,0,0,pre-market
1997-03-31,1997-04-15,0.18,0.21,-0.03,-14.2857,pre-market
1997-06-30,1997-07-15,0.2,0.21,-0.01,-4.7619,pre-market
1997-09-30,1997-10-21,0.2,0.21,-0.01,-4.7619,pre-market
1997-12-31,1998-01-20,0.21,0.23,-0.02,-8.6957,pre-market
1998-03-31,1998-04-21,0.2,0.2,0,0,pre-market
1998-06-30,1998-07-21,0.22,0.23,-0.01,-4.3478,pre-market
1998-09-30,1998-10-20,0.2,0.22,-0.02,-9.0909,pre-market
1998-12-31,1999-01-19,0.17,0.18,-0.01,-5.5556,pre-market
1999-03-31,1999-04-20,0.18,0.19,-0.01,-5.2632,pre-market
1999-06-30,1999-07-20,0.21,0.21,0,0,pre-market
1999-09-30,1999-10-19,0.21,0.22,-0.01,-4.5455,pre-market
1999-12-31,2000-01-18,0.2,0.22,-0.02,-9.0909,pre-market
2000-03-31,2000-04-18,0.23,0.2,0.03,15,pre-market
2000-06-30,2000-07-18,0.25,0.25,0,0,pre-market
2000-09-30,2000-10-17,0.24,0.24,0,0,pre-market
2000-12-31,2001-01-16,0.2,0.19,0.01,5.2632,pre-market
2001-03-31,2001-04-17,0.16,0.17,-0.01,-5.8824,pre-market
2001-06-30,2001-07-17,0.19,0.19,0,0,pre-market
2001-09-30,2001-10-16,0.12,0.12,0,0,pre-market
2001-12-31,2002-01-15,0.11,0.1,0.01,10,pre-market
2002-03-31,2002-04-16,0.16,0.17,-0.01,-5.8824,pre-market
2002-06-30,2002-07-18,0.21,0.19,0.02,10.5263,pre-market
2002-09-30,2002-10-17,0.2,0.21,-0.01,-4.7619,pre-market
2002-12-31,2003-01-23,0.16,0.17,-0.01,-5.8824,pre-market
2003-03-31,2003-04-16,0.17,0.17,0,0,pre-market
2003-06-30,2003-07-17,0.23,0.22,0.01,4.5455,pre-market
2003-09-30,2003-10-16,0.22,0.22,0,0,pre-market
2003-12-31,2004-01-22,0.21,0.21,0,0,pre-market
2004-03-31,2004-04-22,0.23,0.22,0.01,4.5455,pre-market
