fiscalDateEnding,reportedEPS
1996-12-31,2.36
1997-12-31,2.03
1998-12-31,1.58
1999-12-31,0.77
2000-12-31,1.95
2001-12-31,0.72
2002-12-31,0.56
2003-12-31,0.5
2004-12-31,1.25
2005-12-31,2.98
2006-12-31,2.5
2007-12-31,2.51
2008-12-31,2.22
2009-12-31,1.82
2010-12-31,3.59
2011-12-31,4.54
2012-12-31,5.38
2013-12-31,6.45
2014-12-31,7.06
2015-12-31,7.28
2016-12-31,6.76
2017-12-31,7.62
2018-12-31,8.18
2019-12-31,7.12
2020-12-31,6.14
2021-12-31,8.86
2022-12-31,7.83
2023-12-31,6.4
2024-12-31,7.89
2025-12-31,5.4
2026-03-31,1.09
