fiscalDateEnding,reportedEPS
2006-12-31,1.9367
2007-12-31,1.84
2008-12-31,0.75
2009-12-31,-0.44
2010-12-31,-0.35
2011-12-31,2.66
2012-12-31,4.69
2013-12-31,2.02
2014-12-31,3.29
2015-12-31,1.6
2016-12-31,-1.56
2017-12-31,0.92
2018-12-31,4.88
2019-12-31,3.38
2020-12-31,-7.02
2021-12-31,-3.05
2022-12-31,5.88
2023-12-31,2.93
2024-12-31,-5.32
2025-12-31,6.56
2026-03-31,0
