fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,110200000,None,None,None,None,27000000,97500000,None,-24800000,None,-251400000,180200000,None,None,None,None,1900000,1900000,None,None,None,None,None,None,None,None,None,93000000
2007-12-31,USD,179900000,None,None,None,None,38000000,87700000,None,-32000000,None,-222700000,45500000,None,None,None,None,28500000,28500000,None,None,None,None,None,None,3200000,None,None,96400000
2008-12-31,USD,28300000,None,None,None,None,40900000,102100000,None,59000000,None,-39100000,-78900000,None,None,None,None,8000000,8000000,None,None,None,None,None,None,1700000,None,None,26500000
2009-12-31,USD,137800000,None,None,None,None,52400000,170000000,None,-46900000,None,-102900000,18200000,None,None,None,None,8100000,8100000,None,None,None,None,None,None,4000000,None,None,700000
2010-12-31,USD,71000000,None,None,None,None,61100000,57000000,None,20900000,None,-44500000,-45800000,None,None,None,None,8400000,8400000,None,None,None,None,None,None,3100000,None,None,-79900000
2011-12-31,USD,130100000,None,None,None,None,74100000,81000000,None,-166900000,None,-195700000,242400000,None,None,None,None,19500000,19500000,None,None,None,None,None,None,2700000,None,None,163100000
2012-12-31,USD,462900000,None,None,None,None,82500000,132000000,None,46000000,None,-159200000,72100000,None,None,None,None,35500000,35500000,None,None,None,None,729600000,None,6200000,None,None,276000000
2013-12-31,USD,102700000,None,None,None,None,89800000,222300000,None,-255600000,None,-244400000,-60000000,None,None,None,None,57300000,57300000,None,None,None,None,-37900000,None,15000000,None,None,135700000
2014-12-31,USD,316900000,None,None,None,None,111500000,256900000,None,217000000,None,-289400000,16600000,None,None,None,None,59200000,59200000,None,None,None,None,-74700000,None,13900000,None,None,226000000
2015-12-31,USD,180000000,None,None,None,None,134000000,221300000,None,114000000,None,-460400000,138500000,None,None,None,None,37100000,37100000,None,None,None,None,-42200000,None,16800000,None,None,43700000
2016-12-31,USD,268200000,None,None,None,None,116400000,47000000,None,-53700000,None,180500000,-61700000,None,None,None,None,37500000,37500000,None,None,None,None,-6000000,None,16400000,None,None,-219700000
2017-12-31,USD,332100000,None,None,None,None,153300000,177500000,-155800000,-191100000,None,25200000,-104600000,None,None,None,None,44000000,44000000,None,None,None,None,-25000000,None,17500000,252700000,None,328500000
2018-12-31,USD,560300000,None,None,None,None,199400000,323700000,None,138700000,None,-125300000,-297600000,None,None,None,None,80100000,80100000,None,None,None,None,-365300000,None,21400000,None,None,383600000
2019-12-31,USD,575200000,None,None,None,None,203800000,432900000,-276700000,-417700000,None,-691300000,-7900000,None,None,None,None,86800000,86800000,None,None,None,None,-178100000,None,25800000,-124000000,None,331000000
2020-12-31,USD,-282900000,None,None,None,None,278400000,272200000,259700000,244400000,None,-191300000,306400000,None,None,None,None,69100000,69100000,None,None,None,None,-1900000,None,22800000,-167800000,None,-570400000
2021-12-31,USD,371400000,None,None,None,None,264600000,223200000,-253300000,-342300000,None,-178400000,-124000000,None,None,None,None,4200000,4200000,None,None,None,None,-4200000,None,24600000,69000000,None,-170500000
2022-12-31,USD,425300000,None,None,None,None,287000000,311400000,-428900000,102300000,None,-931600000,491100000,None,None,None,None,42800000,42800000,None,None,None,None,-129600000,None,29100000,-15200000,None,290500000
2023-12-31,USD,1013600000,None,None,None,None,339500000,396800000,None,559400000,None,-408000000,-624700000,None,None,None,None,60300000,60300000,None,None,None,None,-85400000,None,27500000,None,None,46700000
2024-12-31,USD,-66800000,None,None,None,None,374500000,430600000,None,1100000,None,-241500000,221700000,None,None,None,None,64200000,64200000,None,None,None,None,-41500000,None,33800000,None,None,-520900000
2025-12-31,USD,551500000,None,None,None,None,397800000,529500000,None,149400000,None,-713600000,52300000,None,None,None,None,62000000,62000000,None,None,None,None,-79400000,None,86700000,None,None,-20400000
