fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,2625000000,24063000000,21438000000,21438000000,2625000000,1501000000,377000000,21438000000,None,None,None,156000000,None,None,None,384000000,2527000000,817000000,None,None,None,2683000000,3067000000,1856000000
2007-12-31,USD,3113000000,27240000000,24127000000,24127000000,3113000000,1643000000,430000000,24127000000,None,None,None,131000000,None,None,None,423000000,3047000000,967000000,None,None,None,3178000000,3601000000,2072000000
2008-12-31,USD,5372000000,29300000000,23928000000,23928000000,3653000000,1719000000,474000000,1719000000,None,None,None,133000000,None,None,None,447000000,3604000000,1126000000,None,None,None,3737000000,4184000000,2459000000
2009-12-31,USD,5629000000,31981000000,26352000000,26352000000,3675000000,1954000000,520000000,1954000000,None,None,None,171000000,None,-2000000,None,562000000,3513000000,1106000000,None,2407000000,None,3684000000,4246000000,2394000000
2010-12-31,USD,5909000000,32466000000,26557000000,26557000000,3945000000,1964000000,508000000,1964000000,None,None,None,167000000,None,2000000,None,569000000,3790000000,1162000000,None,2628000000,None,3957000000,4526000000,2624000000
2011-12-31,USD,5856000000,32677000000,26821000000,26821000000,3826000000,2030000000,545000000,2030000000,None,None,None,155000000,None,33000000,None,592000000,3718000000,1166000000,None,2552000000,None,3873000000,4465000000,2526000000
2012-12-31,USD,4980000000,30992000000,26012000000,26012000000,765000000,2221000000,374000000,4215000000,None,None,None,168000000,None,-136000000,None,620000000,473000000,854000000,None,-332000000,None,611000000,1231000000,-332000000
2013-12-31,USD,5728000000,30930000000,25202000000,25202000000,3689000000,2039000000,310000000,2039000000,None,None,None,103000000,None,8000000,None,556000000,3607000000,1121000000,None,2486000000,None,3683000000,4239000000,2357000000
2014-12-31,USD,5873000000,30852000000,24979000000,24979000000,3889000000,1984000000,358000000,1984000000,None,None,None,103000000,None,-1000000,None,496000000,3802000000,1129000000,None,2673000000,None,3905000000,4401000000,2533000000
2015-12-31,USD,6232000000,31781000000,25549000000,25549000000,4295000000,1937000000,395000000,1937000000,None,None,83000000,98000000,None,7000000,None,482000000,4219000000,1183000000,None,3036000000,None,4316000000,4798000000,3036000000
2016-12-31,USD,5665000000,30561000000,24896000000,24896000000,3744000000,1921000000,418000000,1921000000,None,-91000000,8000000,99000000,None,13000000,None,453000000,3656000000,977000000,None,3062000000,None,3755000000,4208000000,2572000000
2017-12-31,USD,6242000000,30973000000,24731000000,24731000000,4236000000,2006000000,521000000,2006000000,None,-103000000,14000000,117000000,None,3000000,None,441000000,4077000000,1165000000,None,2912000000,None,4194000000,4635000000,2912000000
2018-12-31,USD,6657000000,36193000000,29536000000,29536000000,4394000000,2263000000,502000000,2263000000,None,-356000000,18000000,374000000,None,-16000000,None,763000000,4085000000,727000000,None,3358000000,None,4459000000,5222000000,3345000000
2019-12-31,USD,6987000000,39350000000,32363000000,32363000000,4570000000,2417000000,466000000,2417000000,None,-460000000,12000000,472000000,None,14000000,None,829000000,4202000000,718000000,None,3484000000,None,4674000000,5503000000,3484000000
2020-12-31,USD,6325000000,37925000000,31600000000,31600000000,4133000000,2192000000,374000000,2192000000,None,-477000000,477000000,489000000,None,82000000,None,878000000,3738000000,571000000,None,3167000000,None,4227000000,5105000000,3167000000
2021-12-31,USD,6408000000,38469000000,32061000000,32061000000,4163000000,2245000000,415000000,2245000000,None,-424000000,424000000,431000000,None,134000000,None,890000000,3873000000,616000000,None,3257000000,None,4304000000,5194000000,3257000000
2022-12-31,USD,6622000000,39407000000,32785000000,32785000000,4211000000,2411000000,480000000,2411000000,None,-364000000,364000000,391000000,None,189000000,None,884000000,4036000000,646000000,None,3390000000,None,4427000000,5311000000,3390000000
2023-12-31,USD,4245000000,42272000000,38027000000,38027000000,4245000000,2427000000,510000000,38027000000,None,-343000000,56000000,399000000,None,None,None,863000000,3984000000,-669000000,None,3315000000,None,4245000000,4245000000,3315000000
2024-12-31,USD,7364000000,47716000000,40352000000,40352000000,4796000000,2568000000,565000000,2568000000,None,-324000000,69000000,393000000,None,None,None,886000000,4540000000,758000000,None,3782000000,None,4933000000,5819000000,3782000000
2025-12-31,USD,7951000000,52550000000,44599000000,44599000000,5356000000,2595000000,486000000,2595000000,None,-314000000,314000000,314000000,None,None,None,680000000,5103000000,893000000,None,4210000000,None,5417000000,6097000000,4210000000
