fiscalDateEnding,reportedEPS
1996-12-31,1.08
1997-12-31,1.26
1998-12-31,1.45
1999-12-31,1.75
2000-12-31,2.03
2001-12-31,2.26
2002-12-31,2.54
2003-12-31,2.51
2004-12-31,3.03
2005-12-31,3.46
2006-12-31,4.18
2007-12-31,5.1
2008-12-31,6.23
2009-12-31,6.21
2010-12-31,6.86
2011-12-31,7.29
2012-12-31,6.48
2013-12-31,7.03
2014-12-31,7.83
2015-12-31,9.09
2016-12-31,9.88
2017-12-31,9.95
2018-12-31,11.43
2019-12-31,11.98
2020-12-31,11
2021-12-31,11.55
2022-12-31,12.2
2023-12-31,12.02
2024-12-31,13.64
2025-12-31,15.45
2026-03-31,4.1
