fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,540000,None,None,None,None,23000,24000,None,-93000,None,2000,-1105000,None,None,None,None,950000,950000,None,None,None,None,-303000,None,11000,None,None,637000
2006-03-31,USD,817000,None,None,None,None,24000,29000,None,-54000,None,498000,-603000,None,None,None,None,237000,237000,None,None,None,None,-367000,None,-11000,None,None,827000
2006-06-30,USD,1160000,None,None,None,None,124000,211000,None,-111000,None,-1695000,-236000,None,None,None,None,222000,222000,None,None,None,None,-77000,None,66000,None,None,790000
2006-09-30,USD,911000,None,None,None,None,180000,1404000,None,-215000,None,-1438000,-280000,None,None,None,None,222000,222000,None,None,None,None,-61000,None,None,None,None,912000
2006-12-31,USD,781000,None,None,None,None,191000,105000,None,-158000,None,-314000,-678000,None,None,None,None,573000,573000,None,None,None,None,-121000,None,None,None,None,818000
2007-03-31,USD,1180000,None,None,None,None,174000,60000,None,87000,None,-85000,-426000,None,None,None,None,254000,254000,None,None,None,None,-221000,None,215934000,None,None,1438000
2007-06-30,USD,1115000,None,None,None,None,195000,6000,None,-440000,None,-6000,-548000,None,None,None,None,254000,254000,None,None,None,None,-295000,None,58000,None,None,1015000
2007-09-30,USD,1312000,None,None,None,None,191000,92000,None,-206000,None,-92000,-405000,None,None,None,None,253000,253000,None,None,None,None,-240000,None,None,None,None,1279000
2007-12-31,USD,1218000,None,None,None,None,195000,206000,None,-367000,None,-206000,-548000,None,None,None,None,317000,317000,None,None,None,None,-244000,None,66000,None,None,1121000
2008-03-31,USD,971000,None,None,None,None,161000,48000,None,290000,None,-48000,-339000,None,None,None,None,316000,316000,None,None,None,None,-52000,None,246000000,None,None,1195000
2008-06-30,USD,1153000,None,None,None,None,191000,63000,None,-478000,None,-257000,-276000,None,None,None,None,317000,317000,None,None,None,None,-7000,None,73000,None,None,1016000
2008-09-30,USD,732000,None,None,None,None,190000,56000,None,-77000,None,-56000,-338000,None,None,None,None,318000,318000,None,None,None,None,-60000,None,70000,None,None,1354000
2008-12-31,USD,1564000,None,None,None,None,200000,387000,None,77000,None,-48000,-282000,None,None,None,None,319000,319000,None,None,None,None,-39000,None,68000,None,None,1216000
2009-03-31,USD,1626000,None,None,None,None,207000,170000,None,-1000,None,-170000,-307000,None,None,None,None,318000,318000,None,None,None,None,-26000,None,276000000,None,None,1204000
2009-06-30,USD,2032000,None,None,None,None,186000,170000,None,-250000,None,-29000,-355000,None,None,None,None,319000,319000,None,None,None,None,-40000,None,69000,None,None,1026000
2009-09-30,USD,1072000,None,None,None,None,175000,312000,None,154000,None,-283000,-315000,None,None,None,None,319000,319000,None,None,None,None,-77000,None,65000,None,None,1243000
2009-12-31,USD,1778000,None,None,None,None,176000,488000,None,-36000,None,-2576000,-495000,None,None,None,None,353000,353000,None,None,None,None,-146000,None,78000,None,None,1155000
2010-03-31,USD,1098000,None,None,None,None,249000,586000,None,-11000,None,-276000,-291000,None,None,None,None,352000,352000,None,None,None,None,-2000,None,70000,None,None,1345000
2010-06-30,USD,2586000,None,None,None,None,417000,2150000,None,-359000,None,-14380000,3864000,None,None,None,None,351000,351000,None,None,None,None,-7000,None,66000,None,None,1320000
2010-09-30,USD,1488000,None,None,None,None,417000,2460000,None,-185000,None,181000,-635000,None,None,None,None,358000,358000,None,None,None,None,-74000,None,96000,None,None,1429000
2010-12-31,USD,2957000,None,None,None,None,465000,428000,None,138000,None,-6352000,1949000,None,None,None,None,388000,388000,None,None,None,None,-3000,None,125000,None,None,1257000
2011-03-31,USD,1842000,None,None,None,None,545000,67000,None,334000,None,-123000,-302000,None,None,None,None,391000,391000,None,None,None,None,-21000,None,96000,None,None,2177000
2011-06-30,USD,2888000,None,None,None,None,541000,161000,498000,337000,None,-187000,-193000,None,None,None,None,394000,394000,None,None,None,None,-27000,None,96000,2508000,None,1679000
2011-09-30,USD,1687000,None,None,None,None,561000,182000,-137000,385000,None,-126000,-2663000,None,None,None,None,394000,394000,None,None,None,None,-53000,None,96000,-1102000,None,2053000
2011-12-31,USD,4334000,None,None,None,None,534000,202000,553000,135000,None,-944000,-2651000,None,None,None,None,428000,428000,None,None,None,None,20000,None,157000,739000,None,1987000
2012-03-31,USD,3580000,None,None,None,None,579000,138000,-421000,419000,None,-163000,-1917000,None,None,None,None,429000,429000,None,None,None,None,-32000,None,115000,1500000,None,2199000
