fiscalDateEnding,reportedEPS
1996-12-31,-0.057
1997-12-31,0.2283
1998-12-31,0.3772
1999-12-31,0.63
2000-12-31,0.74
2001-12-31,0.71
2002-12-31,0.9
2003-12-31,1.3
2004-12-31,1.72
2005-12-31,2.38
2006-12-31,2.65
2007-12-31,3.53
2008-12-31,2.91
2009-12-31,1.83
2010-12-31,8.18
2011-12-31,2.38
2012-12-31,2.48
2013-12-31,3.76
2014-12-31,3.4
2015-12-31,2.8
2016-12-31,3.2
2017-12-31,4.82
2018-12-31,7.15
2019-12-31,7.81
2020-12-31,4.97
2021-12-31,4.71
2022-12-31,3.25
2023-12-31,9.88
2024-12-31,11.74
2025-12-31,10.79
2026-03-31,0
