fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-04-30,USD,49607000,160048624,110441625,110441625,14544319,21255031,348788,35062680,None,None,None,3053264,None,None,None,4366840,13764196,5062617,None,None,None,14544319,18911159,8701579
2007-04-30,USD,76337835,236552032,160214197,160214197,24428662,28209529000,1247788,51909173,None,None,None,4345958,None,None,None,7473027,20579764,7617830,None,None,None,24428662,31901689,12961934
2008-04-30,USD,92374576,295909681,203535105,203535105,24139518,38403159000,1946512,68235058,None,None,None,10066898,None,None,None,12549741,14795630,5674516,None,None,None,24139518,36689259,9121114
2009-04-30,USD,97788000,334955000,237167000,237167000,-72722000,40983000,2906000,72267000,None,None,None,5892000,None,None,None,12670000,-79125000,-14918000,None,None,None,-73233000,-60563000,-64207000
2010-04-30,USD,131399000,406176000,274777000,274777000,42272000,53771000,4299000,89127000,None,None,None,4824000,None,None,None,13623000,47351000,14841000,None,None,None,52175000,65798000,32510000
2011-04-30,USD,115906000,392300000,276394000,276394000,-80428000,63297000,5275000,105831000,None,None,None,5683000,None,None,None,14935000,-82521000,248000,None,None,None,-76838000,-61903000,-82769000
2012-04-30,USD,127989000,411997000,284008000,284008000,44916000,47213000,4543000,83073000,None,None,None,7484000,None,None,None,16729000,39015000,12582000,None,None,None,46499000,63228000,16105000
2013-04-30,USD,218403000,587514000,369111000,369111000,132834000,50798000,4751000,85569000,None,None,None,5781000,None,None,None,16730000,127906000,46500000,None,None,None,133007000,149737000,78713000
2014-04-30,USD,259105000,626620000,367515000,367515000,150988000,68954000,5648000,108117000,None,None,None,12261000,None,None,None,21704000,136722000,48095000,None,None,None,146141000,167845000,89305000
2015-04-30,USD,194926000,551862000,356936000,356936000,89628000,62322000,6943000,105298000,None,None,None,11330000,None,None,None,30893000,78732000,28905000,None,None,None,89667000,120560000,49613000
2016-04-30,USD,293812000,722908000,429096000,429096000,158643000,82907000,10005000,135169000,None,None,13528000,13704000,None,None,None,38558000,145093000,51135000,None,None,None,157097000,195655000,93958000
2017-04-30,USD,375272000,903188000,527916000,527916000,199939000,115757000,10238000,175333000,None,-8581000,8581000,8581000,None,None,None,49295000,191306000,63452000,None,127854000,None,199887000,249182000,127854000
2018-04-30,USD,195752000,606850000,411098000,411098000,27048000,101538000,11361000,168704000,None,-11168000,11168000,11168000,None,None,None,50970000,17617000,-2511000,None,20128000,None,28785000,79755000,20128000
2019-04-30,USD,226231000,638277000,412046000,412046000,38056000,107650000,12866000,177779000,None,-9351000,9351000,9790000,None,None,None,53428000,28738000,10328000,None,18410000,None,18704000,72132000,18410000
2020-04-30,USD,234705000,678390000,443685000,443685000,49926000,97985000,12362000,184862000,None,-11213000,11213000,11625000,None,None,None,31285000,-59949000,1281000,None,-61230000,None,50305000,81590000,-61230000
2021-04-30,USD,448983000,1059195000,610212000,610212000,319632000,79268000,7480000,129351000,None,-3919000,None,3919000,None,2252000,None,30684000,317965000,74394000,None,243571000,None,319632000,350316000,252049000
2022-04-30,USD,374564000,864126000,489562000,489562000,251653000,72493000,7262000,122911000,None,-2135000,None,2135000,None,2868000,None,29983000,252386000,57892000,None,194494000,None,251653000,281636000,194494000
2023-04-30,USD,154537000,479242000,324705000,324705000,48407000,61604000,7550000,106130000,None,-331000,None,331000,None,150000,None,31346000,48226000,11350000,None,36876000,None,49757000,81103000,36876000
2024-04-30,USD,158093000,535833000,377740000,377740000,44779000,65484000,7266000,113314000,None,-2055000,None,2055000,None,None,None,32558000,49396000,9787000,None,39609000,None,51451000,84009000,39609000
2025-04-30,USD,127183000,474661000,347478000,347478000,23884000,54933000,9567000,103299000,None,-4622000,None,4622000,None,None,None,31845000,19245000,5820000,None,13425000,None,23867000,55712000,13425000
