fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-09-30,USD,1277890000,None,None,None,None,215271000,69050000,None,-4456749000,None,36524000,-853438000,None,None,None,None,117730000,117730000,None,None,None,None,-985915000,None,None,None,None,1267568000
2007-09-30,USD,1673633000,None,None,None,None,198619000,94144000,None,-4749974000,None,-306168000,-1449247000,None,None,None,None,142747000,142747000,None,None,None,None,-1288657000,None,90145000,None,None,1772938000
2008-09-30,USD,1409241000,None,None,None,None,215222000,70215000,None,None,None,-1096122000,-1299975000,None,None,None,None,179033000,179033000,None,None,None,None,-1543311000,None,80705000,None,None,1588213000
2009-09-30,USD,641402000,None,None,None,None,181272000,44650000,None,0,None,289939000,-340608000,None,None,None,None,192784000,192784000,None,None,None,None,-376907000,None,84443000,576899000,-13834000,904291000
2010-09-30,USD,1651000000,None,None,None,None,267400000,57400000,None,0,None,-32700000,-594900000,None,None,None,None,883500000,883500000,None,None,None,None,-675754000,None,81700000,1019265000,-4187000,1451500000
2011-09-30,USD,1621800000,None,None,None,None,88400000,131700000,None,0,None,435900000,-968200000,None,None,None,None,216300000,216300000,None,None,None,None,-954172000,None,88700000,1074897000,-14609000,1820800000
2012-09-30,USD,1066200000,None,None,None,None,82100000,78400000,None,0,None,873400000,-1084900000,None,None,None,None,663000000,663000000,None,None,None,None,-797400000,None,101300000,852800000,-1900000,1915500000
2013-09-30,USD,2035700000,None,None,None,None,93500000,62200000,None,0,None,232900000,-2018100000,None,None,None,None,882700000,882700000,None,None,None,None,-491000000,None,113400000,271700000,21200000,2170700000
2014-09-30,USD,2138000000,None,None,None,None,94600000,53100000,None,0,None,390600000,-1195300000,None,None,None,None,290400000,290400000,None,None,None,None,-622200000,None,127700000,1272900000,-60400000,2411700000
2015-09-30,USD,2252000000,None,None,None,None,97400000,68800000,None,0,None,248900000,-1612200000,None,None,None,None,666400000,666400000,None,None,None,None,-1059800000,None,140000000,772100000,-116600000,2104700000
2016-09-30,USD,1727700000,None,None,None,None,87100000,97600000,None,0,None,192200000,-1800700000,None,None,None,None,408700000,408700000,None,None,None,None,-1308000000,None,131500000,115200000,-4000000,1757700000
2017-09-30,USD,1135400000,None,None,None,None,80300000,74900000,None,0,None,52000000,-956000000,None,None,None,None,441200000,441200000,None,None,None,None,-765300000,None,123400000,266400000,35000000,1789700000
2018-09-30,USD,2229700000,None,None,None,None,76400000,106500000,None,373500000,None,-290400000,-3761700000,None,None,None,None,2116900000,2116900000,None,None,None,None,-1424800000,None,117800000,-1839100000,-16700000,742700000
2019-09-30,USD,268500000,None,None,None,None,93400000,233700000,None,34300000,None,-1275400000,339900000,None,None,None,None,518600000,518600000,None,None,None,None,-754500000,None,111500000,-953000000,-37000000,1205500000
2020-09-30,USD,1021400000,None,None,None,None,128500000,103700000,None,4200000,None,-3243100000,194200000,None,None,None,None,533200000,533200000,None,None,None,None,-218200000,None,122300000,-2000100000,27400000,787100000
2021-09-30,USD,1245400000,None,None,None,None,310600000,79300000,None,182500000,None,-2615900000,2030100000,None,None,None,None,559700000,559700000,None,None,None,None,-208200000,None,171900000,657400000,-2200000,2094600000
2022-09-30,USD,1956700000,None,None,None,None,377800000,90300000,None,86700000,None,-3329200000,1585000000,None,None,None,None,583100000,583100000,None,None,None,None,-180800000,None,208200000,135300000,-77200000,1333200000
2023-09-30,USD,1138700000,None,None,None,None,445400000,148800000,None,1700000,None,-3582100000,2029000000,None,None,None,None,607300000,607300000,None,None,None,None,-256300000,None,215800000,None,None,882800000
2024-09-30,USD,971300000,None,None,None,None,454700000,177100000,None,None,None,-2423700000,1415600000,None,None,None,None,656400000,656400000,None,None,None,None,-274400000,None,246100000,None,None,607900000
2025-09-30,USD,1066100000,None,None,None,None,531800000,154500000,None,None,None,-2342700000,452400000,None,None,None,None,683700000,683700000,None,None,None,None,-240300000,None,214800000,None,None,548900000
