fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,11844000,None,None,None,None,6020000,27684000,None,-2220000,None,-48431000,37707000,None,None,None,None,None,None,None,None,None,None,None,None,-1250000,None,None,7588000
2007-12-31,USD,18269000,None,None,None,None,7470000,25307000,None,-3826000,None,-18821000,-3594000,None,None,None,None,None,None,None,None,None,None,None,None,-1000,None,None,12278000
2008-12-31,USD,28250000,None,None,None,None,9925000,46271000,None,-11162000,None,-29863000,2517000,None,None,None,None,None,None,None,None,None,None,None,None,423000,None,None,15593000
2009-12-31,USD,32178000,None,None,None,None,11686000,9542000,None,9008000,None,-7099000,-3211000,None,None,None,None,None,None,None,None,None,None,None,None,584000,None,None,11015000
2010-12-31,USD,28799000,None,None,None,None,11927000,21908000,None,2773000,None,-21861000,-10817000,None,None,None,None,None,None,None,None,None,None,None,None,1058000,None,None,7028000
2011-12-31,USD,33623000,None,None,None,None,13994000,36525000,-400000,-5476000,None,-35506000,-864000,None,None,None,None,0,0,None,None,None,None,123000,None,1068000,-2747000,None,9760000
2012-12-31,USD,35418000,None,None,None,None,15707000,23766000,-1012000,456000,None,-23761000,39000,None,None,None,None,0,0,None,None,None,None,180000,None,1418000,11696000,None,12685000
2013-12-31,USD,39244000,None,None,None,None,18144000,43419000,-59000,-323000,None,-43324000,437000,None,None,None,None,0,0,None,None,None,None,829000,None,1682000,-3643000,None,14390000
2014-12-31,USD,34564000,None,None,None,None,21507000,53342000,-3658000,-6112000,None,-53102000,276000,None,None,None,None,0,0,None,None,None,None,59000,None,3244000,-18262000,None,14128000
2015-12-31,USD,41611000,None,None,None,None,22758000,12504000,824000,5382000,None,-12315000,55000,None,None,None,None,0,0,None,None,None,None,-695000,None,3545000,29351000,None,10147000
2016-12-31,USD,32771000,None,None,None,None,21796000,4307000,1668000,2117000,None,-4400000,191000,None,None,None,None,0,0,None,None,None,None,-909000,None,2299000,28562000,None,6469000
2017-12-31,USD,17452000,None,None,None,None,21302000,13489000,-1246000,-5350000,None,-12791000,453000,None,None,None,None,0,0,None,None,None,None,-644000,None,4038000,5114000,None,19851000
2018-12-31,USD,23414000,None,None,None,None,22049000,39790000,1500000,-5757000,None,-40010000,16000,None,None,None,None,None,None,None,None,None,None,-629000,None,2385000,-16580000,None,426000
2019-12-31,USD,29412000,None,None,None,None,23268000,69938000,-2550000,8256000,None,-70175000,-273000,None,None,None,None,None,None,None,None,None,None,-490000,None,2582000,-41036000,None,-13864000
2020-12-31,USD,32649000,None,None,None,None,25198000,15257000,-3107000,1032999,None,-15159000,-157000,None,None,None,None,None,None,None,None,None,None,-152000,None,2195000,17333000,None,1808000
2021-12-31,USD,28290000,None,None,None,None,25397000,25710000,1430000,-1277000,None,-25665000,-8608000,None,None,None,None,None,None,None,None,None,None,-7854000,None,1738000,-5983000,None,-9183000
2022-12-31,USD,27764000,None,None,None,None,24116000,65122000,None,-4143000,None,-65079000,17745000,None,None,None,None,None,None,None,None,None,None,-6660000,None,1910000,None,None,-569000
2023-12-31,USD,18033000,None,None,None,None,26975000,153943000,None,-669000,None,-153888000,135229000,None,None,None,None,0,0,None,None,None,None,-983000,None,2053999,None,None,4747000
2024-12-31,USD,65501000,None,None,None,None,31347000,71894000,None,2477000,None,-71440000,5335000,None,None,None,None,0,0,None,None,None,None,-178000,None,1821000,None,None,17227000
2025-12-31,USD,62927000,None,None,None,None,36656000,1975000,None,-3710000,None,-121297000,56228000,None,None,None,None,2637000,2637000,None,None,None,None,168000,None,2126000,None,None,19928000
