fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2021-06-30,2021-09-17,0.11,0,0.11,None,pre-market
2021-09-30,2021-11-23,0.11,0,0.11,None,pre-market
2021-12-31,2022-03-30,0.07,0,0.07,None,post-market
2022-03-31,2022-05-16,0.01,0,0.01,None,post-market
2022-06-30,2022-08-15,-0.005,-0.02,0.015,75,post-market
2022-09-30,2022-11-14,-0.41,0.06,-0.47,-783.3333,post-market
2022-12-31,2023-03-14,-0.44,0.09,-0.53,-588.8889,post-market
2023-03-31,2023-05-11,-0.06,-0.01,-0.05,-500,post-market
2023-06-30,2023-08-09,-0.35,-0.02,-0.33,-1650,post-market
2023-09-30,2023-11-09,0.15,0.02,0.13,650,post-market
2023-12-31,2024-03-12,-0.23,0.0033,-0.2333,-7069.697,post-market
2024-03-31,2024-05-09,-0.27,-0.04,-0.23,-575,post-market
2024-06-30,2024-08-08,-0.2,-0.08,-0.12,-150,post-market
2024-09-30,2024-11-07,-0.16,-0.06,-0.1,-166.6667,post-market
2024-12-31,2025-02-13,-0.134,-0.12,-0.014,-11.6667,pre-market
2025-03-31,2025-05-07,-0.1895,-0.2,0.0105,5.25,post-market
2025-06-30,2025-08-05,-0.1318,-0.15,0.0182,12.1333,post-market
2025-09-30,2025-11-06,-0.2,-0.05,-0.15,-300,pre-market
2025-12-31,2026-03-17,-0.23,-0.06,-0.17,-283.3333,pre-market
