fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,5957000000,None,None,None,None,938000000,1407000000,None,-150000000,None,-1700000000,-6583000000,None,None,None,None,2911000000,2911000000,None,None,None,None,-2416000000,None,213000000,None,None,5080000000
2007-12-31,USD,7150000000,None,None,None,None,1163000000,1648000000,None,-258000000,None,-6719000000,973000000,None,None,None,None,3149000000,3149000000,None,None,None,None,-1838000000,None,-422000000,None,None,5981000000
2008-12-31,USD,7571000000,None,None,None,None,1228000000,1968000000,None,-165000000,None,-2363000000,-3985000000,None,None,None,None,3521000000,3521000000,None,None,None,None,-1079000000,None,266000000,None,None,5807000000
2009-12-31,USD,8186000000,None,None,None,None,1236000000,1993000000,None,-50000000,None,-2019000000,-2293000000,None,None,None,None,3800000000,3800000000,None,None,None,None,-1518000000,None,241000000,2320000000,576000000,6906000000
2010-12-31,USD,9532000000,None,None,None,None,1443000000,2215000000,None,182000000,None,-4405000000,-3465000000,None,None,None,None,4068000000,4068000000,None,None,None,None,-2961000000,None,380000000,1496000000,-166000000,11859000000
2011-12-31,USD,9474000000,None,None,None,None,1954000000,2920000000,None,-447000000,None,-2524000000,-2234000000,None,None,None,None,4300000000,4300000000,None,None,None,None,-4513000000,None,354000000,4286000000,-430000000,8634000000
2012-12-31,USD,10645000000,None,None,None,None,1982000000,2780000000,None,-286000000,None,-11404000000,-3347000000,None,None,None,None,4595000000,4595000000,None,None,None,None,-4559000000,None,259000000,-4361000000,-255000000,9086000000
2013-12-31,USD,10542000000,None,None,None,None,1977000000,2550000000,None,-105000000,None,-4214000000,-3745000000,None,None,None,None,4969000000,4969000000,None,None,None,None,-4832000000,None,227000000,1972000000,-611000000,8626000000
2014-12-31,USD,10615000000,None,None,None,None,1976000000,2406000000,None,35000000,None,-7506000000,-3631000000,None,None,None,None,5350000000,5350000000,None,None,None,None,-4162000000,None,209000000,-1456000000,-934000000,7124000000
2015-12-31,USD,10528000000,None,None,None,None,1970000000,2553000000,None,-250000000,None,-6186000000,-5113000000,None,None,None,None,5741000000,5741000000,None,None,None,None,-3564000000,None,236000000,-1649000000,-878000000,7366000000
2016-12-31,USD,8796000000,None,None,None,None,1787000000,2262000000,None,-142000000,None,-999000000,-6545000000,None,None,None,None,6043000000,6043000000,None,None,None,None,-3681000000,None,258000000,1246000000,-6000000,6550000000
2017-12-31,USD,7106000000,None,None,None,None,1260000000,1675000000,None,-355000000,None,-2450000000,-7447000000,None,None,None,None,6320000000,6320000000,None,None,None,None,-3682000000,None,219000000,-2549000000,242000000,1182000000
2018-12-31,USD,7627000000,None,None,None,None,1086000000,1548000000,None,-203000000,None,5927000000,-10347000000,None,None,None,None,6644000000,6644000000,None,None,None,None,-1912000000,None,225000000,2854000000,-262000000,6476000000
2019-12-31,USD,10471000000,None,None,None,None,1365000000,2054000000,None,-183000000,None,-3976000000,-9004000000,None,None,None,None,6845000000,6845000000,None,None,None,None,-1103000000,None,201000000,-2581000000,-72000000,8985000000
2020-12-31,USD,9844000000,None,None,None,None,1536000000,1177000000,None,99000000,None,-1477000000,-8070000000,None,None,None,None,7047000000,7047000000,None,None,None,None,-118000000,None,126000000,373000000,76000000,7768000000
2021-12-31,USD,12625000000,None,None,None,None,1452000000,1367000000,None,-135000000,None,-2765000000,-6786000000,None,None,None,None,7252000000,7252000000,None,None,None,None,-111000000,None,337000000,2915000000,-159000000,9804000000
2022-12-31,USD,11018000000,None,None,None,None,1260000000,1484000000,None,-960000000,None,-763000000,-10250000000,None,None,None,None,7616000000,7616000000,None,None,None,None,-1418000000,None,356000000,5000000,None,9571000000
2023-12-31,USD,11599000000,None,None,None,None,1128000000,1852000000,None,-597000000,None,-3349000000,-8310000000,None,None,None,None,7952000000,7952000000,None,None,None,None,-2289000000,None,254000000,None,None,10714000000
2024-12-31,USD,6805000000,None,None,None,None,1075000000,2064000000,None,-520000000,None,2524000000,-6910000000,None,None,None,None,8359000000,8359000000,None,None,None,None,-1795000000,None,286000000,None,None,10631000000
2025-12-31,USD,7408000000,None,None,None,None,1050000000,2112000000,None,-154000000,None,-67000000,-8140000000,None,None,None,None,8779000000,8779000000,None,None,None,None,-746000000,None,279000000,None,None,13107000000
