fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2020-06-30,2020-09-25,0,0,0,None,pre-market
2020-12-31,2021-01-07,-0.61,0,-0.61,None,pre-market
2021-03-31,2021-05-10,-0.61,None,0,None,pre-market
2021-06-30,2021-09-01,-0.3,-0.3,0,0,pre-market
2021-09-30,2021-10-04,-0.05,-0.05,0,0,post-market
2021-12-31,2022-03-31,-0.15,-0.03,-0.12,-400,post-market
2022-03-31,2022-05-12,-0.28,-0.09,-0.19,-211.1111,post-market
2022-06-30,2022-08-10,-1.22,-0.13,-1.09,-838.4615,pre-market
2022-09-30,2022-11-08,-0.11,-0.12,0.01,8.3333,post-market
2022-12-31,2023-03-29,-0.43,-0.13,-0.3,-230.7692,pre-market
2023-03-31,2023-05-09,-0.07,-0.12,0.05,41.6667,post-market
2023-06-30,2023-08-07,-0.12,-0.09,-0.03,-33.3333,post-market
2023-09-30,2023-11-06,-0.04,-0.09,0.05,55.5556,post-market
2023-12-31,2024-03-14,-0.09,-0.07,-0.02,-28.5714,post-market
2024-03-31,2024-05-08,-0.17,-0.11,-0.06,-54.5455,post-market
2024-06-30,2024-08-07,-0.1,-0.04,-0.06,-150,post-market
2024-09-30,2024-11-06,-0.1,-0.07,-0.03,-42.8571,post-market
2024-12-31,2025-03-10,-0.24,-0.08,-0.16,-200,post-market
2025-03-31,2025-05-22,-0.09,-0.3525,0.2625,74.4681,pre-market
2025-06-30,2025-08-06,-1.41,-0.15,-1.26,-840,post-market
2025-09-30,2025-11-05,-0.19,-0.13,-0.06,-46.1538,post-market
2025-12-31,2026-03-25,-0.2201,-0.1078,-0.1123,-104.1744,pre-market
