fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,34326000,None,None,None,None,8185000,6701000,None,-36216000,None,12237000,-22146000,None,None,None,None,None,None,None,None,None,None,None,None,1279000,None,None,45147000
2007-12-31,USD,93083000,None,None,None,None,8780000,7950000,None,-13229000,None,-7922000,-42492000,None,None,None,None,36588000,36588000,None,None,None,None,972000,None,4159000,None,None,69481000
2008-12-31,USD,82419000,None,None,None,None,10387000,17094000,None,-40547000,None,-47671000,-42838000,None,None,None,None,37126000,37126000,None,None,None,None,-5824000,None,3869000,None,None,52843000
2009-12-31,USD,4767000,None,None,None,None,12353000,18855000,None,-69618000,None,-32296000,-31467000,None,None,None,None,27611000,27611000,None,None,None,None,-1174000,None,2867000,None,None,46185000
2010-12-31,USD,64883000,None,None,None,None,14480000,24747000,None,-5913000,None,-24724000,-4665000,None,None,None,None,27611000,27611000,None,None,None,None,290391000,None,2496000,None,None,42551000
2011-12-31,USD,18208000,None,None,None,None,17457000,12285000,-348000,-4136000,None,-12261000,-673000,None,None,None,None,0,0,None,None,None,None,283000,None,1915000,5177000,-97000,54408000
2012-12-31,USD,75000000,None,None,None,None,18000000,12100000,-25400000,5000000,None,-12000000,-11100000,None,None,None,None,9100000,9100000,None,None,None,None,300000,None,4100000,53400000,1500000,-8000000
2013-12-31,USD,46800000,None,None,None,None,19300000,13700000,-23400000,46100000,None,-13400000,-2600000,None,None,None,None,9100000,9100000,None,None,None,None,9100000,None,2900000,30700000,-100000,-43800000
2014-12-31,USD,-100000,None,None,None,None,16300000,7100000,-55000000,26800000,None,-12500000,-2300000,None,None,None,None,3700000,3700000,None,None,None,None,300000,None,1500000,-16400000,-1500000,-37500000
2015-12-31,USD,86500000,None,None,None,None,9300000,11300000,70700000,153500000,None,-34700000,-3000000,None,None,None,None,3700000,3700000,None,None,None,None,-200000,None,1200000,50100000,1300000,-48300000
2016-12-31,USD,-57400000,None,None,None,None,7900000,3300000,35600000,500000,None,-2700000,-4100000,None,None,None,None,3700000,3700000,None,None,None,None,0,None,1700000,-65400000,-1200000,-7900000
2017-12-31,USD,45600000,None,None,None,None,5100000,2800000,-13700000,-9600000,None,-2800000,-11500000,None,None,None,None,13000000,13000000,None,None,None,None,-800000,None,1600000,34800000,3500000,76100000
2018-12-31,USD,-22300000,None,None,None,None,4500000,4500000,-11900000,-19400000,None,245100000,-115000000,None,None,None,None,109300000,109300000,None,None,None,None,-9100000,None,900000,110900000,3100000,49500000
2019-12-31,USD,68400000,None,None,None,None,4100000,6900000,-5600000,-5000000,None,-6900000,-259600000,None,None,None,None,261600000,261600000,None,None,None,None,800000,None,5400000,-198100000,None,50000000
2020-12-31,USD,68200000,None,None,None,None,4100000,2700000,-15000000,-19700000,None,-2700000,-138800000,None,None,None,None,134300000,134300000,None,None,None,None,-7200000,None,4700000,-73300000,None,64100000
2021-12-31,USD,49800000,None,None,None,None,3700000,3400000,-7400000,-40500000,None,-3400000,-55000000,None,None,None,None,62500000,62500000,None,None,None,None,46300000,None,2900000,-8600000,None,70100000
2022-12-31,USD,50200000,None,None,None,None,3900000,7400000,-3300000,-7000000,None,-7100000,-29700000,None,None,None,None,27600000,27600000,None,None,None,None,1400000,None,4500000,13400000,None,78100000
2023-12-31,USD,112000000,None,None,None,None,6400000,3900000,None,33300000,None,-76200000,-29700000,None,None,None,None,30600000,30600000,None,None,None,None,-900000,None,3000000,None,None,70700000
2024-12-31,USD,50700000,None,None,None,None,7600000,3800000,None,-17100000,None,-3800000,-36700000,None,None,None,None,38400000,38400000,None,None,None,None,3300000,None,2800000,None,None,60700000
2025-12-31,USD,77700000,None,None,None,None,7700000,3100000,None,-6400000,None,-7100000,-47500000,None,None,None,None,40300000,40300000,None,None,None,None,-9100000,None,7400000,None,None,72000000
