fiscalDateEnding,reportedEPS
1996-12-31,1.16
1997-12-31,1.19
1998-12-31,1.11
1999-12-31,1.08
2000-12-31,-0.6384
2001-12-31,0.0191
2002-12-31,-0.2336
2003-12-31,0.1623
2005-12-31,0.4965
2006-12-31,1.216
2007-12-31,1.8419
2008-12-31,1.4086
2009-12-31,1.35
2010-12-31,1.2
2011-12-31,1.35
2012-12-31,0.5162
2013-12-31,-0.14
2014-12-31,-0.07
2015-12-31,-0.32
2016-12-31,0.0041
2017-12-31,1.3
2018-12-31,1.59
2019-12-31,1.35
2020-12-31,1.68
2021-12-31,1.83
2022-12-31,2.04
2023-12-31,1.85
2024-12-31,1.57
2025-12-31,1.86
2026-03-31,0
