fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,19719000,None,None,None,None,1977000,1446000,None,-16027000,None,None,1434000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3406000
2006-03-31,USD,-26653000,None,None,None,None,2011000,1699000,None,-52578000,None,16942000,-11486000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17557000
2006-06-30,USD,-26653000,None,None,None,None,2011000,1699000,None,-52578000,None,16942000,-11486000,None,None,None,None,None,None,None,None,None,None,None,None,458000,None,None,17557000
2006-09-30,USD,25686000,None,None,None,None,2107000,1365000,None,10863000,None,-868000,-6449000,None,None,None,None,None,None,None,None,None,None,None,None,-7000,None,None,12451000
2006-12-31,USD,29258000,None,None,None,None,2150000,2135000,None,-21903000,None,-2277000,-2674000,None,None,None,None,None,None,None,None,None,None,None,None,39000,None,None,8033000
2007-03-31,USD,18700000,None,None,None,None,2132000,1238000,None,-13784000,None,-1238000,1577000,None,None,None,None,None,None,None,None,None,None,878000,None,832000,None,None,13895000
2007-06-30,USD,26699000,None,None,None,None,2202000,2977000,None,-539000,None,-2977000,-48224000,None,None,None,None,36588000,36588000,None,None,None,None,None,None,9000,None,None,13762000
2007-09-30,USD,18021000,None,None,None,None,2341000,1849000,None,15763000,None,-1836000,-111000,None,None,None,None,36588000,36588000,None,None,None,None,None,None,-5000,None,None,17644000
2007-12-31,USD,29663000,None,None,None,None,2105000,1886000,None,-14669000,None,-1871000,4266000,None,None,None,None,36588000,36588000,None,None,None,None,972000,None,4159000,None,None,24180000
2008-03-31,USD,9153000,None,None,None,None,2282000,6059000,None,-17813000,None,-36416000,-195000,None,None,None,None,3071000,3071000,None,None,None,None,887000,None,863000,None,None,18061000
2008-06-30,USD,9382000,None,None,None,None,2564000,4670000,None,-21270000,None,-4904000,-37459000,None,None,None,None,37126000,37126000,None,None,None,None,None,None,None,None,None,13541000
2008-09-30,USD,12776000,None,None,None,None,2745000,2430000,None,11288000,None,-2441000,-4096000,None,None,None,None,37126000,37126000,None,None,None,None,None,None,None,None,None,11273000
2008-12-31,USD,51108000,None,None,None,None,2796000,3935000,None,-12752000,None,-3910000,-1088000,None,None,None,None,37126000,37126000,None,None,None,None,-2389000,None,3869000,None,None,9968000
2009-03-31,USD,-32020000,None,None,None,None,2676000,2854000,None,-19920000,None,-2824000,-588000,None,None,None,None,None,None,None,None,None,None,3000,None,670000,None,None,8698000
2009-06-30,USD,24317000,None,None,None,None,2731000,3353000,None,2595000,None,-17793000,-668000,None,None,None,None,None,None,None,None,None,None,-797000,None,959000,None,None,6491000
2009-09-30,USD,21941000,None,None,None,None,3033000,7517000,None,-2805000,None,-6593000,-401000,None,None,None,None,None,None,None,None,None,None,None,None,632000,None,None,12598000
2009-12-31,USD,-9471000,None,None,None,None,3913000,5131000,None,-49488000,None,-5086000,-29810000,None,None,None,None,27611000,27611000,None,None,None,None,1174000,None,606000,None,None,18398000
2010-03-31,USD,-20459000,None,None,None,None,3981000,3989000,None,-3281000,None,-3989000,3258000,None,None,None,None,27611000,27611000,None,None,None,None,None,None,600000,None,None,11751000
2010-06-30,USD,5411000,None,None,None,None,2828000,4818000,None,-15691000,None,-4815000,-2546000,None,None,None,None,None,None,None,None,None,None,None,None,838000,None,None,9450000
2010-09-30,USD,-9418000,None,None,None,None,3671000,9739000,None,-45345000,None,-9719000,17032000,None,None,None,None,None,None,None,None,None,None,None,None,471000,None,None,8622000
