fiscalDateEnding,reportedEPS
1996-12-31,1.84
1997-12-31,2.1
1998-12-31,2.02
1999-12-31,2.52
2000-12-31,2.94
2001-12-31,3.09
2002-12-31,3.7
2003-12-31,3.86
2004-12-31,4.53
2005-12-31,5.36
2006-12-31,5.7
2007-12-31,7.08
2008-12-31,8.08
2009-12-31,7.56
2010-12-31,8.84
2011-12-31,7.02
2012-12-31,1.7
2013-12-31,2.01
2014-12-31,2.47
2015-12-31,2.55
2016-12-31,2.32
2017-12-31,2.59
2018-12-31,3.23
2019-12-31,3.8
2020-12-31,3.2
2021-12-31,4.05
2022-12-31,4.44
2023-12-31,5.21
2024-12-31,5.87
2025-12-31,6.72
2026-03-31,0
