fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2007-01-31,USD,235184000,755113000,519929000,519929000,40088000,None,None,195096000,None,None,None,3314000,None,None,None,29736000,36774000,14231000,None,None,None,40088000,69824000,22543000
2008-01-31,USD,283646000,912141000,628495000,628495000,46721000,236900000,None,236925000,None,None,None,4542000,None,None,None,39503000,42179000,16844000,None,None,None,46721000,86224000,25335000
2009-01-31,USD,327934000,1084646000,756712000,756712000,46301000,281633000,None,281633000,None,None,None,3943000,None,None,None,51445000,42358000,17090000,None,None,None,46301000,97746000,25268000
2010-01-31,USD,373049000,1222771000,849722000,849722000,68153000,308400000,None,304896000,None,None,None,2202000,None,None,None,62166000,65950999,26595000,None,None,None,68153000,130319000,39356000
2011-01-31,USD,484085000,1454838000,970753000,970753000,118884000,365200000,None,365201000,None,None,None,755000,None,None,None,64936000,118129000,47099000,None,None,None,118884000,183820000,71030000
2012-01-31,USD,616840000,1776151000,1159311000,1159311000,196195000,420600000,None,420645000,None,None,None,587000,None,None,None,75931000,195608000,75344000,None,120264000,None,196195000,272126000,120264000
2013-01-31,USD,783674000,2220256000,1436582000,1436582000,294794000,370515000,None,488880000,None,None,None,185000,None,None,None,88233000,279793000,107244000,None,None,None,279978000,368211000,172549000
2014-01-31,USD,941248000,2670573000,1729325000,1729325000,344858000,613700000,None,596390000,None,None,None,118000,None,None,None,106283000,327706000,124857000,None,202849000,None,327706000,433989000,202849000
2015-01-31,USD,1136787000,3241369000,2104582000,2104582000,424781000,712006000,None,712006000,None,None,None,894000,None,None,None,131764000,411309000,154174000,None,257135000,None,411309000,543073000,257135000
2016-01-31,USD,1384333000,3924116000,2539783000,2539783000,520979000,878036000,None,863354000,None,None,None,1143000,None,None,None,165049000,507440000,187432000,None,320008000,None,507440000,672489000,320008000
2017-01-31,USD,1747229000,4854737000,3107508000,3107508000,673395000,1092405000,None,1073834000,None,None,None,890000,None,None,None,210295000,655714000,245954000,None,409760000,None,655714000,866009000,409760000
2018-01-31,USD,2096809000,5884506000,3787697000,3787697000,809577000,1311518000,None,1287232000,None,1568000,1568000,1568000,None,None,None,252713000,786859000,231625000,None,555234000,None,786859000,1039572000,555234000
2019-01-31,USD,2409311000,6716615000,4307304000,4307304000,873847000,1555231000,314000,1535464000,None,5061000,5061000,5061000,None,None,None,279472000,859141000,200582000,None,658559000,None,859141000,1138613000,658559000
2020-01-31,USD,2681064000,7398068000,4717004000,4717004000,920348000,1760716000,926000,1760716000,None,5056000,5056000,5056000,None,None,None,295599000,906150000,200205000,None,705945000,None,906150000,1201749000,705945000
2021-01-31,USD,1949159000,6151953000,4202794000,4202794000,313737000,1583017000,926000,1635422000,None,-5735000,None,5735000,None,None,None,297772000,231085000,55250000,None,175835000,None,236820000,534592000,175835000
2022-01-31,USD,3368554000,8630889000,5262335000,5262335000,1250583000,1673751000,926000,2117971000,None,-1663000,None,1663000,None,None,None,268460000,1295829000,309992000,None,985837000,None,1297492000,1565952000,985837000
2023-01-31,USD,4044510000,10208580000,6164070000,6164070000,1649211000,2020569000,1014000,2395299000,None,4934000,4934000,4934000,None,None,None,241372000,1643544000,401136000,None,1242408000,None,1643544000,1884916000,1242408000
2024-01-31,USD,4381100000,11207303000,6826203000,6826203000,1686539000,2713273000,889000,2694561000,None,17622000,17622000,17622000,None,None,None,243840000,1695651000,404646000,None,1291005000,None,1695651000,1939491000,1291005000
2025-01-31,USD,4387253000,11295654000,6908401000,6908401000,1578661000,2836162000,306000,2808592000,None,15094000,15094000,None,None,None,None,267041999,1580066000,378948000,None,1201118000,None,1580066001,1847108000,1201118000
2026-01-31,USD,4845224000,12392820000,7547596000,7547596000,1548813000,3296411000,None,3296411000,None,-1787000,None,1787000,None,None,None,300772000,1531205000,373869000,None,1153479000,None,1548813000,1849585000,1153479000
