fiscalDateEnding,reportedEPS
1999-09-30,0.7177
2000-09-30,0.47
2001-09-30,0.57
2003-09-30,-2.0609
2004-09-30,-1.1398
2005-09-30,-0.0367
2006-09-30,0.1144
2007-09-30,1.6031
2008-09-30,1.09
2009-09-30,1.5105
2010-09-30,1.0031
2011-09-30,1.1731
2012-09-30,1.2258
2013-09-30,1.8964
2014-09-30,0.9192
2015-09-30,-0.5273
2016-09-30,-2.0605
2017-09-30,-2.5872
2018-09-30,-1.36
2019-09-30,-1.35
2020-09-30,1.57
2021-09-30,-0.14
2022-09-30,-1.6357
2023-09-30,-1.7848
2024-09-30,-0.8947
2025-09-30,-0.1438
2025-12-31,0.2906
