date,dividend
1990-02-07,0.033333
1990-05-02,0.05
1990-08-08,0.05
1990-11-06,0.05
1991-02-06,0.06
1991-05-08,0.06
1991-08-07,0.06
1991-11-05,0.06
1992-02-05,0.06
1992-05-05,0.06
1992-08-05,0.06
1992-11-04,0.03
1996-10-08,0.1
1997-10-07,0.15
1998-02-12,0.05
1998-05-15,0.05
1998-08-14,0.05
1998-10-27,0.05
1999-02-05,0.05
1999-05-07,0.05
1999-08-06,0.05
1999-10-26,0.05
2000-02-04,0.05
2000-05-12,0.05
2000-08-08,0.05
2000-10-24,0.05
2009-11-03,0.1
2010-11-09,0.15
2011-11-02,0.2
2012-10-31,0.2
2013-11-05,0.2
2014-11-04,0.2
