fiscalDateEnding,reportedEPS
1996-12-31,0.93
1997-12-31,0.98
1998-12-31,1.52
1999-12-31,1.3
2000-12-31,1.29
2001-12-31,1.52
2002-12-31,1.32
2003-12-31,1.6241
2004-12-31,1.09
2005-12-31,1.5666
2006-12-31,1.3904
2007-12-31,1.87
2008-12-31,1.99
2009-12-31,1.99
2010-12-31,1.68
2011-12-31,1.33
2012-12-31,1.61
2013-12-31,1.37
2014-12-31,1.15
2015-12-31,-0.44
2016-12-31,1.6
2017-12-31,1.33
2018-12-31,0.94
2019-12-31,2.75
2020-12-31,2.52
2021-12-31,2.94
2022-12-31,3.24
2023-12-31,2.57
2024-12-31,3.27
2025-12-31,3.5526
