date,dividend
1987-01-09,0.096
1987-02-10,0.105
1987-03-10,0.084
1987-04-09,0.133
1987-05-11,0.115
1987-06-09,0.115
1987-07-09,0.126
1987-08-11,0.088
1987-09-09,0.113
1987-10-08,0.126
1987-11-09,0.117
1987-12-09,0.094
1988-01-11,0.141
1988-02-09,0.113
1988-03-09,0.122
1988-04-11,0.128
1988-05-10,0.095
1988-06-09,0.132
1988-07-11,0.38
1988-08-09,0.355
1988-09-09,0.357
1988-10-11,1.41
1988-11-08,0.352
1988-12-09,0.342
1989-01-10,0.1
1989-02-09,0.117
1989-03-09,0.095
1989-04-11,0.138
1989-05-09,0.096
1989-06-09,0.155
1989-07-11,0.111
1989-08-09,0.138
1989-09-11,0.127
1989-10-10,0.09
1989-11-09,0.122
1989-12-11,0.09
1990-01-09,0.083
1990-02-09,0.149
1990-03-09,0.104
1990-04-09,0.162
1990-05-09,0.132
1990-06-11,0.134
1990-07-10,0.098
1990-08-09,0.107
1990-09-11,0.112
1990-10-09,0.118
1990-11-08,0.168
1990-12-11,0.165
1991-01-09,0.153
1991-02-11,0.181
1991-03-11,0.136
1991-04-09,0.137
1991-05-09,0.126
1991-06-11,0.138
1991-07-09,0.135
1991-08-09,0.141
1991-09-10,0.11
1991-10-08,0.098
1991-11-08,0.111
1991-12-10,0.081
1992-01-09,0.113
1992-02-11,0.12
1992-03-10,0.118
1992-04-09,0.127
1992-05-11,0.075
1992-06-09,0.11
1992-07-09,0.112
1992-08-11,0.105
1992-09-09,0.111
1992-10-08,0.123
1992-11-10,0.127
1992-12-09,0.067
1993-01-11,0.109
1993-02-09,0.109
1993-03-09,0.096
1993-04-08,0.175
1993-05-11,0.111
1993-06-09,0.087
1993-07-09,0.147
1993-08-10,0.149
1993-09-09,0.145
1993-10-08,0.243
1993-11-08,0.114
1993-12-09,0.081
1994-01-11,0.103
1994-02-09,0.08
1994-03-09,0.095
1994-04-11,0.112
1994-05-10,0.089
1994-06-10,0.115
1994-07-11,0.099
1994-08-09,0.098
1994-09-09,0.102
1994-10-11,0.1
1994-11-08,0.1
1994-12-09,0.084
1995-01-10,0.1
1995-02-09,0.102
1995-03-09,0.099
1995-04-10,0.098
1995-05-09,0.096
1995-06-13,0.111
1995-07-13,0.078
1995-08-11,0.065
1995-09-13,0.125
1995-10-12,0.075
1995-11-13,0.063
1995-12-13,0.067
1996-01-11,0.248
