fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,18698000,49319000,30621000,30621000,5347000,11723000,1628000,13351000,None,None,None,0,None,None,None,913000,5574000,2051000,None,0,None,5347000,6260000,3523000
2006-03-31,USD,18488000,54173000,35685000,35685000,3130000,13512000,1846000,15358000,None,None,None,0,None,None,None,920000,3241000,1105000,None,0,None,2210000,3130000,2136000
2006-06-30,USD,19582000,52370000,32788000,32788000,4043000,13620000,1919000,15539000,None,None,None,0,None,None,None,995000,3981000,1562000,None,0,None,3048000,4043000,2419000
2006-09-30,USD,21579000,59612000,38033000,38033000,4628000,15142000,1809000,16951000,None,None,None,0,None,None,None,988000,5035000,1502000,None,0,None,3640000,4628000,3533000
2006-12-31,USD,26227000,69691000,43464000,43464000,6716000,17673000,1838000,19511000,None,None,None,0,None,None,None,1284000,7163000,1731000,None,0,None,6716000,8000000,5432000
2007-03-31,USD,24341000,66019000,41678000,41678000,6186000,15833000,2322000,18155000,None,None,None,0,None,None,None,1114000,6868000,2231000,None,0,None,5072000,6186000,4637000
2007-06-30,USD,24626000,71478000,46852000,46852000,5972000,16385000,2269000,18654000,None,None,None,0,None,None,None,1046000,6731000,2185000,None,0,None,4926000,5972000,4546000
2007-09-30,USD,25737000,68961000,43224000,43224000,6274000,17393000,2070000,19463000,None,None,None,0,None,None,None,1104000,7166000,2251000,None,0,None,5170000,6274000,4915000
2007-12-31,USD,24647000,66222000,41575000,41575000,8019000,14469000,2159000,16628000,None,None,None,0,None,None,None,1411000,8797000,2665000,None,0,None,8019000,9430000,6132000
2008-03-31,USD,21735000,61191000,39456000,39456000,2683000,16856000,2196000,19052000,None,None,None,0,None,None,None,1369000,3762000,1289000,None,0,None,1314000,2683000,2473000
2008-06-30,USD,24212000,70684000,46472000,46472000,4357000,17734000,2121000,19855000,None,None,None,0,None,None,None,1523000,5248000,1753000,None,0,None,2834000,4357000,3495000
2008-09-30,USD,24928000,76532000,51604000,51604000,5910000,17033000,1985000,19018000,None,None,None,0,None,None,None,1473000,6352000,2347000,None,0,None,4437000,5910000,4005000
2008-12-31,USD,25315000,78693000,53378000,53378000,7811000,15646000,1858000,17504000,None,None,None,0,None,None,None,1719000,8727000,2894000,None,0,None,7811000,9530000,5833000
2009-03-31,USD,21437000,71126000,49689000,49689000,1536000,17791000,2110000,19901000,None,None,None,0,None,None,None,1596000,1307000,511000,None,0,None,-60000,1536000,796000
2009-06-30,USD,25495000,78303000,52808000,52808000,5687000,17758000,2050000,19808000,None,None,None,0,None,None,None,1736000,5996000,2180000,None,0,None,3951000,5687000,3816000
2009-09-30,USD,26070000,83182000,57112000,57112000,6644000,17175000,2251000,19426000,None,None,None,0,None,None,None,1687000,6779000,2556000,None,0,None,4957000,6644000,4223000
2009-12-31,USD,28610000,84939000,56329000,56329000,8080000,18250000,2280000,20530000,None,None,None,0,None,None,None,1782000,8095000,2255000,None,0,None,8080000,9862000,5840000
2010-03-31,USD,22064000,71376000,49312000,49312000,2687000,16608000,2769000,19377000,None,None,None,0,None,None,None,1579000,2813000,977000,None,0,None,1108000,2687000,1836000
2010-06-30,USD,27425000,78892000,51467000,51467000,7316000,17621000,2488000,20109000,None,None,None,0,None,None,None,1500000,7312000,2535000,None,0,None,5816000,7316000,4777000
2010-09-30,USD,25718000,79007000,53289000,53289000,6566000,16465000,2687000,19152000,None,None,None,1000,None,None,None,1581000,6605000,1903000,None,0,None,4985000,6566000,4702000
2010-12-31,USD,28642000,102505000,73863000,73863000,4732000,21145000,2765000,23910000,None,None,None,65000,None,None,None,3399000,5128000,1362000,None,0,None,4732000,8131000,3766000
2011-03-31,USD,27579000,105712000,78133000,78133000,2535000,21787000,3257000,25044000,None,None,None,85000,None,None,None,4309000,2416000,589000,None,0,None,-1774000,2535000,1827000
2011-06-30,USD,34944000,121746000,86802000,86802000,8310000,23477000,3157000,26634000,None,None,None,69000,None,-453000,None,4279000,7857000,1736000,None,6121000,None,4031000,8310000,6121000
2011-09-30,USD,34178000,123527000,89349000,89349000,9465000,21852000,2861000,24713000,None,None,None,56000,None,-409000,None,4319000,9056000,1972000,None,7084000,None,5146000,9465000,7084000
2011-12-31,USD,33360000,117645000,84285000,84285000,6266000,24102000,2992000,27094000,None,None,None,60000,None,None,None,4428000,5902000,988000,None,0,None,6266000,10694000,4914000
2012-03-31,USD,28327000,103732000,75405000,75405000,2312000,22552000,3463000,26015000,None,None,None,37000,None,-324000,None,4260000,1951000,319000,None,1632000,None,-1948000,2312000,1632000
2012-06-30,USD,32970000,116704000,83734000,83734000,6466000,23080000,3424000,26504000,None,None,None,51000,None,-126000,None,4265000,6289000,1136000,None,5153000,None,2201000,6466000,5153000
2012-09-30,USD,36438000,124871000,88433000,88433000,9534000,23383000,3521000,26904000,None,None,None,24000,None,-65000,None,4423000,9445000,2595000,None,6850000,None,5111000,9534000,6850000
2012-12-31,USD,35702000,117783000,82081000,82081000,7890000,24068000,3744000,27812000,None,None,None,39000,None,-898000,None,4665000,6953000,4035000,None,2918000,None,7809000,12474000,2918000
2013-03-31,USD,32549000,114722000,82173000,82173000,3895000,24413000,4241000,28654000,None,None,None,9000,None,-550000,None,4374000,3354000,408000,None,2946000,None,-479000,3895000,2946000
2013-06-30,USD,37836000,136109000,98273000,98273000,9976000,23820000,4040000,27860000,None,None,None,4000,None,-1630000,None,4414000,8350000,2509000,None,5841000,None,5562000,9976000,5841000
2013-09-30,USD,40449000,142389000,101940000,101940000,10471000,25796000,4182000,29978000,None,None,None,47000,None,-717000,None,4599000,9801000,1178000,None,8623000,None,5872000,10471000,8623000
2013-12-31,USD,40628000,136134000,95506000,95506000,7812000,28832000,3984000,32816000,None,None,None,51000,None,-272000,None,4976000,7531000,1978000,None,5553000,None,7776000,12752000,5553000
2014-03-31,USD,36546000,129845000,93299000,93299000,5990000,26279000,4277000,30556000,None,None,None,16000,None,-349000,None,4260000,5625000,1352000,None,4273000,None,1730000,5990000,4273000
2014-06-30,USD,43558000,146315000,102757000,102757000,11674000,27765000,4119000,31884000,None,None,None,71000,None,-334000,None,4589000,11269000,2781000,None,8488000,None,7085000,11674000,8488000
2014-09-30,USD,45115000,147780000,102665000,102665000,13785000,27120000,4210000,31330000,None,None,None,66000,None,-655000,None,4596000,13196000,2325000,None,10871000,None,9189000,13785000,10871000
