fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,1380000,None,None,None,None,913000,558000,None,-3836000,None,-741000,1123000,None,None,None,None,None,None,None,None,None,None,6110000,None,406000,None,None,3523000
2006-03-31,USD,6034000,None,None,None,None,920000,1370000,None,4458000,None,-1370000,1955000,None,None,None,None,None,None,None,None,None,None,None,None,851000,None,None,2136000
2006-06-30,USD,5264000,None,None,None,None,995000,1332000,None,-6415000,None,-1332000,895000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2419000
2006-09-30,USD,-241000,None,None,None,None,988000,1005000,None,-6454000,None,-1005000,263000,None,None,None,None,None,None,None,None,None,None,-338000,None,None,None,None,3533000
2006-12-31,USD,6155000,None,None,None,None,1284000,1361000,None,8131000,None,-1361000,2070000,None,None,None,None,None,None,None,None,None,None,-2029000,None,3117000,None,None,5432000
2007-03-31,USD,8096000,None,None,None,None,1114000,1090000,None,269000,None,-1090000,4635000,None,None,None,None,None,None,None,None,None,None,-2029000,None,-350000,None,None,4637000
2007-06-30,USD,-3212000,None,None,None,None,1046000,1595000,None,-1688000,None,-1595000,2080000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4546000
2007-09-30,USD,11734000,None,None,None,None,1104000,1477000,None,-5175000,None,-1477000,-4773000,None,None,None,None,None,None,None,None,None,None,-7013000,None,None,None,None,4915000
2007-12-31,USD,3319000,None,None,None,None,1411000,2021000,None,-2600000,None,-2021000,-544000,None,None,None,None,None,None,None,None,None,None,-5093000,None,3521000,None,None,6132000
2008-03-31,USD,5578000,None,None,None,None,1369000,2714000,None,-6187000,None,-2714000,-11212000,None,None,None,None,None,None,None,None,None,None,-11455000,None,-20000,None,None,2473000
2008-06-30,USD,11811000,None,None,None,None,1523000,1248000,None,-1275000,None,-1248000,-5618000,None,None,None,None,None,None,None,None,None,None,-6034000,None,None,None,None,3495000
2008-09-30,USD,756000,None,None,None,None,1473000,1899000,None,-598000,None,-1899000,-3415000,None,None,None,None,None,None,None,None,None,None,-4076000,None,1157000,None,None,4005000
2008-12-31,USD,12007000,None,None,None,None,1719000,1559000,None,-4159000,None,-1559000,-4942000,None,None,None,None,None,None,None,None,None,None,-5124000,None,-344000,None,None,5833000
2009-03-31,USD,3395000,None,None,None,None,1596000,898000,None,68000,None,-59330000,-1388000,None,None,None,None,None,None,None,None,None,None,-1626000,None,1072000,None,None,796000
2009-06-30,USD,6212000,None,None,None,None,1736000,2046000,None,-3089000,None,-2315000,-777000,None,None,None,None,None,None,None,None,None,None,-2247000,None,1351000,None,None,3816000
2009-09-30,USD,11269000,None,None,None,None,1687000,2186000,None,1090000,None,-2112000,-467000,None,None,None,None,None,None,None,None,None,None,-1369000,None,1291000,None,None,4223000
