fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-09-30,USD,934248000,7421270000,6487022000,6487022000,301556000,632692000,None,632692000,None,None,None,0,None,None,None,48262000,305287000,108404000,None,None,None,301556000,349818000,196883000
2007-09-30,USD,1211349000,8473970000,7262621000,7262621000,441956000,769393000,None,769393000,None,None,None,0,None,None,None,55670000,448642000,161512000,None,None,None,441956000,497626000,287130000
2008-09-30,USD,1734486000,11252159000,9517673000,9517673000,643059000,1091427000,None,1091427000,None,None,None,0,None,None,None,73126000,657411000,236669000,None,None,None,643059000,716185000,420742000
2009-09-30,USD,1560883000,11467376000,9906493000,9906493000,620573000,940000000,None,940310000,None,None,None,2916000,None,7116000,None,86342000,624773000,224919000,None,399854000,None,627689000,714031000,399854000
2010-09-30,USD,1332605000,9915517000,8582912000,8582912000,400083000,933000000,None,932522000,None,None,None,9874000,None,1725000,None,88495000,391934000,145647000,None,246287000,None,393108000,481603000,245974000
2011-09-30,USD,1559493000,10381664000,8822171000,8822171000,518918000,1040575000,None,1040575000,None,None,None,8799000,None,6542000,None,95370000,516661000,181440000,None,335221000,None,525460000,620830000,331029000
2012-09-30,USD,1726989000,10893778000,9166789000,9166789000,596073000,1131000000,1533000,1130916000,None,None,None,11686000,None,8949000,None,100824000,593336000,202382000,None,390954000,None,605022000,705846000,378954000
2013-09-30,USD,1842319000,11818376000,9976057000,9976057000,668979000,1173000000,1533000,1173340000,None,None,None,12906000,None,5475000,None,98874000,661548000,221366000,None,440182000,None,674454000,773328000,423093000
2014-09-30,USD,2073784000,12695157000,10621373000,10621373000,528068000,1546000000,1533000,1545716000,None,None,None,11437000,None,25535000,None,145412000,542166000,190054000,None,352112000,None,553603000,699015000,328108000
2015-09-30,USD,1968338000,12114832000,10146494000,10146494000,445527000,1365619000,1533000,1522811000,None,None,12241000,19503000,None,4113000,None,149292000,430137000,101255000,None,328882000,None,449640000,598932000,302971000
2016-09-30,USD,1767831000,10964157000,9196326000,9196326000,338598000,1429233000,None,1429233000,None,-7412000,7848000,15260000,None,-36615000,None,129971000,286723000,72208000,None,214515000,None,301983000,431954000,210463000
2017-09-30,USD,1772252000,10022788000,8250536000,8250536000,392269000,1015893000,None,1379983000,None,-3287000,8748000,12035000,None,12983000,None,122513000,393217000,105842000,None,287375000,None,405252000,527765000,293727000
2018-09-30,USD,2828370000,14984646000,12156276000,12156276000,647971000,1771107000,None,2180399000,None,-67776000,8984000,76760000,None,-16506000,None,198587000,554705000,366563000,None,173142000,None,407741000,606328000,178431000
2019-09-30,USD,2477028000,12737868000,10260840000,10260840000,404851000,1740077000,None,2072177000,None,-74360000,74360000,83847000,None,None,None,169269000,350959000,36954000,None,314005000,None,434806000,604075000,847979000
2020-09-30,USD,2586668000,13566975000,10980307000,10980307000,535973000,2050695000,None,2050695000,None,-57477000,57477000,62206000,None,None,None,181633000,441203000,55320000,None,385883000,None,503409000,685042000,491845000
2021-09-30,USD,3043772000,14092632000,11048860000,11048860000,688089000,2355683000,None,2355683000,None,-69211000,15089000,72714000,None,80227000,None,250800000,695602000,274781000,None,420821000,None,768316000,1019116000,477030000
2022-09-30,USD,2579959000,9783074000,7203115000,7203115000,539884000,2409190000,12055000,2040075000,None,-95757000,4489000,100187000,None,58743000,None,301056000,477497000,66328000,None,715444000,None,577684000,878740000,644039000
2023-09-30,USD,2710860000,10851420000,8140560000,8140560000,676484000,2398078000,15695000,2034376000,None,-142095000,26013000,168085000,None,None,None,307252000,520975000,101336000,None,720498000,None,689060000,996312000,665777000
2024-09-30,USD,2832756000,11500941000,8668185000,8668185000,692436000,2140320000,12091000,2140320000,None,-134604000,34454000,169058000,None,None,None,308739000,777286000,131493000,None,645793000,None,946344000,1255083000,806093000
2025-09-30,USD,2984934000,12029783000,9044849000,9044849000,863634000,2121300000,11985000,2121300000,None,-109984000,35804000,145788000,None,None,None,237576000,543477000,215555000,None,327922000,None,689265000,926841000,290248000
