fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,619000000,None,None,None,None,None,270000000,None,None,None,-363000000,-478000000,None,None,None,None,79000000,79000000,None,None,None,None,None,None,None,None,None,244000000
2006-03-31,USD,544000000,None,None,None,None,224000000,232000000,None,None,None,-271000000,-357000000,None,None,None,None,16000000,16000000,None,None,None,None,None,None,None,None,None,348000000
2006-06-30,USD,433000000,None,None,None,None,None,388000000,None,None,None,-424000000,-10000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,169000000
2006-09-30,USD,837000000,None,None,None,None,None,425000000,None,None,None,80000000,-244000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-337000000
2006-12-31,USD,597000000,None,None,None,None,None,415000000,None,None,None,None,-706000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,81000000
2007-03-31,USD,581000000,None,None,None,None,None,476000000,None,None,None,-677000000,148000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-455000000
2007-06-30,USD,526000000,None,None,None,None,None,714000000,None,None,None,-470000000,-59000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,248000000
2007-09-30,USD,741000000,None,None,None,None,237000000,538000000,None,None,None,-188000000,-363000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,104000000
2007-12-31,USD,509000000,None,None,None,None,None,697000000,None,None,None,-635000000,518000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17000000
2008-03-31,USD,471000000,None,None,None,None,244000000,633000000,None,None,None,-1110000000,329000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,408000000
2008-06-30,USD,320000000,None,None,None,None,256000000,752000000,None,None,None,-525000000,197000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1160000000
2008-09-30,USD,784000000,None,None,None,None,260000000,578000000,None,-22000000,None,-803000000,36000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,359000000
2008-12-31,USD,590000000,None,None,None,None,241000000,877000000,None,8000000,None,-1133000000,-200000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-47000000
2009-03-31,USD,376000000,None,None,None,None,245000000,574000000,None,47000000,None,77000000,-87000000,None,None,None,None,12000000,12000000,None,None,None,None,None,None,-100000000,None,None,501000000
2009-06-30,USD,495000000,None,None,None,None,253000000,619000000,None,-58000000,None,-461000000,418000000,None,None,None,None,322000000,322000000,None,None,None,None,0,None,-3000000,None,None,531000000
2009-09-30,USD,1028000000,None,None,None,None,269000000,572000000,None,1000000,None,-660000000,-88000000,None,None,None,None,227000000,227000000,None,None,None,None,0,None,-12000000,None,None,440000000
2009-12-31,USD,314000000,None,None,None,None,282000000,755000000,None,-24000000,None,-873000000,367000000,None,None,None,None,285000000,285000000,None,None,None,None,791000000,None,172000000,None,None,283000000
2010-03-31,USD,684000000,None,None,None,None,293000000,493000000,-64000000,3000000,None,-595000000,1515000000,None,None,None,None,72000000,72000000,None,None,None,None,1570000000,None,17000000,1583000000,-21000000,402000000
2010-06-30,USD,732000000,None,None,None,None,291000000,509000000,None,-4000000,None,-360000000,-823000000,None,None,None,None,0,0,None,None,None,None,0,None,-15000000,429000000,None,429000000
2010-09-30,USD,996000000,None,None,None,None,292000000,526000000,None,10000000,None,-392000000,-670000000,None,None,None,None,409000000,409000000,None,None,None,None,-15000000,None,200000000,397000000,None,397000000
2010-12-31,USD,1098000000,None,None,None,None,302000000,782000000,-34000000,1000000,None,-693000000,-728000000,None,None,None,None,481000000,481000000,None,None,None,None,-84000000,None,993000000,-1637000000,29000000,-169000000
2011-03-31,USD,505000000,None,None,None,None,305000000,479000000,-112000000,-69000000,None,-601000000,-463000000,None,None,None,None,43000000,43000000,None,None,None,None,-63000000,None,25000000,-544000000,15000000,483000000
2011-06-30,USD,675000000,None,None,None,None,317000000,540000000,None,-19000000,None,-156000000,1083000000,None,None,None,None,0,0,None,None,None,None,-35000000,None,73000000,427000000,None,427000000
2011-09-30,USD,1128000000,None,None,None,None,325000000,813000000,None,-30000000,None,-977000000,-273000000,None,None,None,None,0,0,None,None,None,None,-127000000,None,312000000,175000000,None,175000000
2011-12-31,USD,576000000,None,None,None,None,315000000,598000000,-124000000,-23000000,None,-3172000000,1065000000,None,None,None,None,2010000000,2010000000,None,None,None,None,-54000000,None,-519000000,-873000000,-137000000,445000000
2012-03-31,USD,647000000,None,None,None,None,360000000,579000000,-189000000,-11000000,None,-725000000,37000000,None,None,None,None,19000000,19000000,None,None,None,None,5000000,None,38000000,-16000000,25000000,515000000
2012-06-30,USD,587000000,None,None,None,None,346000000,492000000,None,-32000000,None,373000000,-899000000,None,None,None,None,0,0,None,None,None,None,-231000000,None,-85000000,207000000,None,207000000
2012-09-30,USD,1015000000,None,None,None,None,332000000,510000000,None,33000000,None,-324000000,-481000000,None,None,None,None,0,0,None,None,None,None,-70000000,None,1890000000,-1402000000,None,-1402000000
2012-12-31,USD,652000000,None,None,None,None,356000000,655000000,-52000000,34000000,None,-347000000,-396000000,None,None,None,None,30000000,30000000,None,None,None,None,301000000,None,18000000,1486000000,-20000000,323000000
2013-03-31,USD,618000000,None,None,None,None,329000000,546000000,42000000,-4000000,None,-726000000,455000000,None,None,None,None,30000000,30000000,None,None,None,None,55000000,None,132000000,335000000,-8000000,199000000
2013-06-30,USD,567000000,None,None,None,None,332000000,320000000,149000000,-8000000,None,20000000,-1254000000,None,None,None,None,30000000,30000000,None,None,None,None,-18000000,None,162000000,-690000000,-31000000,333000000
2013-09-30,USD,855000000,None,None,None,None,321000000,464000000,-56000000,6000000,None,-561000000,164000000,None,None,None,None,29000000,29000000,None,None,None,None,-45000000,None,264000000,477000000,2000000,223000000
2013-12-31,USD,675000000,None,None,None,None,312000000,658000000,11000000,22000000,None,-507000000,-501000000,None,None,None,None,30000000,30000000,None,None,None,None,-259000000,None,18000000,-380000000,-22000000,-204000000
2014-03-31,USD,221000000,None,None,None,None,306000000,399000000,-219000000,-12000000,None,-326000000,-132000000,None,None,None,None,36000000,36000000,None,None,None,None,6000000,None,316000000,-229000000,-22000000,66000000
2014-06-30,USD,232000000,None,None,None,None,319000000,509000000,-93000000,-27000000,None,-65000000,-118000000,None,None,None,None,36000000,36000000,None,None,None,None,-32000000,None,65000000,102000000,8000000,275000000
2014-09-30,USD,763000000,None,None,None,None,312000000,481000000,-182000000,-36000000,None,27000000,-594000000,None,None,None,None,36000000,36000000,None,None,None,None,-108000000,None,-266000000,155000000,-41000000,508000000
2014-12-31,USD,575000000,None,None,None,None,308000000,627000000,-26000000,27000000,None,-292000000,-418000000,None,None,None,None,36000000,36000000,None,None,None,None,-168000000,None,21000000,-131000000,4000000,298000000
2015-03-31,USD,437000000,None,None,None,None,298000000,619000000,-337000000,-35000000,None,-720000000,113000000,None,None,None,None,70000000,70000000,None,None,None,None,-35000000,None,55000000,-202000000,-27000000,254000000
2015-06-30,USD,153000000,None,None,None,None,299000000,549000000,-107000000,-19000000,None,-350000000,-124000000,None,None,None,None,71000000,71000000,None,None,None,None,-272000000,None,13000000,-315000000,8000000,264000000
2015-09-30,USD,915000000,None,None,None,None,291000000,519000000,130000000,43000000,None,-543000000,-215000000,None,None,None,None,68000000,68000000,None,None,None,None,-101000000,None,281000000,415000000,-21000000,171000000
2015-12-31,USD,629000000,None,None,None,None,299000000,621000000,-64000000,-15000000,None,-239000000,-489000000,None,None,None,None,67000000,67000000,None,None,None,None,-74000000,None,21000000,-175000000,-12000000,-200000000
2016-03-31,USD,640000000,None,None,None,None,291000000,640000000,37000000,-24000000,None,-340000000,-79000000,None,None,None,None,73000000,73000000,None,None,None,None,-79000000,None,109000000,-77000000,7000000,-24000000
2016-06-30,USD,723000000,None,None,None,None,290000000,615000000,329000000,36000000,None,-768000000,143000000,None,None,None,None,72000000,72000000,None,None,None,None,-92000000,None,1071000000,85000000,1000000,53000000
2016-09-30,USD,819000000,None,None,None,None,291000000,515000000,-31000000,24000000,None,-543000000,-215000000,None,None,None,None,73000000,73000000,None,None,None,None,-60000000,None,114000000,60000000,-1000000,171000000
2016-12-31,USD,702000000,None,None,None,None,299000000,575000000,-98000000,6000000,None,-239000000,-489000000,None,None,None,None,72000000,72000000,None,None,None,None,-306000000,None,24000000,-20000000,2000000,-200000000
2017-03-31,USD,703000000,None,None,None,None,291000000,474000000,50000000,-16000000,None,-340000000,-79000000,None,None,None,None,79000000,79000000,None,None,None,None,-4000000,None,175000000,283000000,6000000,-24000000
2017-06-30,USD,254000000,None,None,None,None,290000000,649000000,-170000000,-27000000,None,-764000000,128000000,None,None,None,None,79000000,79000000,None,None,None,None,-136000000,None,168000000,-375000000,None,53000000
