fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-09-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1020000
2006-06-30,USD,8531930,6014636,679845,679845,221297,3886207,2517294,2473000,None,None,None,None,None,None,None,1227287,None,9347884,6049699,986166,None,None,3776934,3298185,None,3298000,None,None,7075119,1286600,None,-815954,None,-4215333,1002,2497865
2006-09-30,USD,8205454,5626595,472670,472670,191994,3814545,2578859,2536000,None,None,None,None,None,None,None,1147386,None,8911921,5757553,800807,None,None,3726934,3154368,None,3154000,None,None,6881302,843600,None,-706467,None,-4129346,1002,4772631
2006-12-31,USD,8930989,6408114,797760,797760,176806,4120632,2522875,2482000,None,None,None,None,None,None,None,105923,None,9270487,3097313,1187335,None,None,700622,6173174,None,6173000,None,None,6873796,843600,None,-339498,None,-3841627,1002,4772631
2007-03-31,USD,8930989,6408114,797760,797760,176806,4120632,2522875,2561000,None,None,None,None,None,None,None,1312916,None,9270487,3097313,1187335,None,None,700622,6173174,None,6021000,None,None,6873796,1209356,None,-339498,None,-3841627,1002,4772631
2007-06-30,USD,9855076,7209126,1231265,1231265,196152,5624674,2645950,2512000,None,None,None,None,None,None,None,157035,None,9102811,3234882,2102309,None,None,640623,5867929,None,5868000,None,None,6508552,491950,None,752265,None,-3840662,1006,4828420
2007-09-30,USD,13613752,11020082,2812029,2812029,189941,3149000,2593670,2464000,None,None,None,None,None,None,None,4869112,None,12270744,6522239,1780476,None,None,576935,5748505,None,5749000,None,None,6325440,810508,None,1343008,None,-3239417,1006,4828420
2007-12-31,USD,16462297,13437419,1583972,1583972,188303,5131310,3024878,2553000,None,None,None,None,None,None,None,6533834,None,13127434,7557570,2169430,None,None,602560,5569864,None,5569000,None,None,6172424,4785580,None,3334863,None,-1862386,1223,7155827
2008-03-31,USD,16067991,12895318,2852676,2852676,195506,4509336,3172673,2811000,None,None,None,None,None,None,None,5337800,None,11908751,6503770,990533,None,None,613832,5404981,None,5405000,None,None,6018813,4899405,None,4159240,None,-1009554,1259,7125536
2008-06-30,USD,16834654,13524911,3773889,3773889,253090,6400652,3309743,2802000,None,None,None,None,None,None,None,3097280,None,10980533,5729403,2038662,None,None,614467,5251130,None,5252000,None,None,5865597,1748430,None,5854121,None,562142,1371,6605489
