fiscalDateEnding,reportedEPS
1996-10-31,0.71
1998-10-31,1.15
1999-10-31,0.3
2001-10-31,-0.044
2002-10-31,-1.4801
2003-10-31,0.088
2004-10-31,1.0262
2005-10-31,2.2225
2006-10-31,2.43
2007-10-31,3.25
2008-10-31,3.4917
2009-10-31,-0.36
2010-10-31,-0.74
2011-10-31,1.71
2012-10-31,2.1284
2013-10-31,1.38
2014-10-31,2.13
2015-10-31,2.5943
2016-10-31,1.5362
2017-10-31,2.65
2018-10-31,3.57
2019-10-31,2.55
2020-10-31,-0.93
2021-10-31,1.01
2022-10-31,1.2227
2023-10-31,0.6571
2024-10-31,-2.5532
2025-10-31,-2.3403
2026-01-31,-0.5398
