fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2010-12-31,None,76525,76525,73314,73314,None,None,None,None,None,None,None,None,None,None,None,3211,None,17751,17751,None,None,None,None,17700,None,None,None,None,None,91459,None,58774,None,-39726,158,622818
2011-12-31,None,39118,9118,2745,2745,3872,1273,30000,None,None,None,None,None,None,None,None,1228,None,1709008,1709008,2510,None,None,None,None,None,None,None,None,None,1706498,None,-1669890,None,-1815087,994,661795
2012-12-31,None,18115,1447,1197,1197,None,None,16668,None,None,None,None,None,None,None,None,500,None,2455370,2455370,None,None,None,None,None,None,None,None,None,None,2455370,None,-2437255,None,-2582452,994,662500
2013-12-31,None,4409,1073,752,752,None,71,3336,None,None,None,None,None,None,None,None,250,None,2641766,2641766,None,None,None,None,None,None,None,None,None,None,2641766,None,-2637357,None,-2775608,994,55208
2014-12-31,None,2321292,1505913,689963,689963,264031,494830,815379,None,None,20500,20500,631064,None,None,None,57089,None,3205044,2285300,368281,None,None,9731,919744,None,None,None,None,727352,578336,None,-883752,None,-5767577,1135,55937
2015-12-31,None,3102734,2292740,330557,330557,1261802,506412,809994,None,None,16400,16400,631064,None,None,None,193969,None,5950031,5312971,1849544,None,None,1420707,637060,None,None,None,None,1785698,1181912,None,-2847297,None,-11063599,1259,66648
2016-12-31,None,2117821,1356811,319546,319546,747905,204384,761010,None,None,36381,36381,631064,None,None,None,84976,None,4228865,4216880,1020224,None,None,761440,11985,None,None,None,None,773425,990241,None,-2111044,None,-14336212,1607,78114
2017-12-31,None,4828823,3707418,2468199,2468199,522622,423139,1121405,None,None,37985,37985,631064,None,None,None,293458,None,3416337,3398941,1159975,None,None,6927,17396,None,None,None,None,6927,1211418,None,1412486,None,-19254911,2062,101588
2018-12-31,None,2753221,1527808,253387,253387,935886,210187,1225413,None,None,23028,23028,631064,None,None,None,128348,None,2558885,2450927,1278678,None,None,None,107958,None,None,None,None,None,530451,None,194336,None,-24346361,2250,121529
2019-12-31,None,4047318,2561268,922177,922177,1231243,138357,1486050,None,None,11930,11930,631064,None,None,None,269491,None,4402949,3998740,1229482,None,None,217843,404209,None,None,None,None,622052,889100,None,-355631,None,-25684927,2283,126479
2020-12-31,None,4813266,3683293,2284881,2284881,327109,33480,1129973,None,None,7227,7227,631064,None,None,None,1037822,None,6146964,5903689,918639,None,None,266105,243275,None,None,None,None,435224,994756,None,-1333698,None,-27443643,2366,131204
2021-12-31,USD,5281962,3991098,2159608,2159608,378326,179444,1290864,None,None,1830,1830,631064,None,None,None,1273720,None,4892495,4406269,616056,None,None,100139,486226,586365,None,None,None,586365,850236,None,389467,None,-28781566,16,131906
2022-12-31,USD,21026059,20478095,18637114,18637114,348411,2649,547964,None,None,1830,1830,0,None,None,None,1489921,None,6130884,5754033,311162,None,None,118235,376851,495086,None,None,None,495086,986066,None,14895175,None,-34278741,80,591201
2023-12-31,USD,13772083,13360839,12508251,12508251,301904,243069,411244,None,None,1830,1830,None,None,None,None,307615,None,1510875,1251248,183359,None,None,126724,259627,386351,None,None,None,386351,441365,None,12261208,None,-37190292,81,672935
2024-12-31,USD,10361788,10094243,9452826,9452826,25980,247369,267545,None,None,1830,1830,None,None,None,None,368068,None,1164065,1029918,165352,None,None,135651,134147,269798,None,None,None,269798,385125,None,9197723,None,-40336235,8,745038
2025-12-31,None,436773575,22458406,11323024,11323024,3864974,66016,414315169,None,None,4917213,4917213,4170151,None,None,None,7204392,None,71889537,8568695,4941163,None,None,1771079,63320842,None,None,None,None,3757931,1342217,None,364884038,None,129420280,437,53180317
