fiscalDateEnding,reportedEPS
1996-12-31,1.78
1997-12-31,2.78
1998-12-31,3.09
1999-12-31,2.73
2000-12-31,2.74
2001-12-31,2.07
2002-12-31,2.96
2003-12-31,3.77
2004-12-31,4.41
2005-12-31,2.3
2006-12-31,7.67
2007-12-31,6.47
2008-12-31,3.19
2009-12-31,3.47
2010-12-31,2.83
2011-12-31,1.34
2012-12-31,4.34
2013-12-31,5.7
2014-12-31,5.42
2015-12-31,5.21
2016-12-31,4.89
2017-12-31,6.71
2018-12-31,8.03
2019-12-31,10.45
2020-12-31,14.81
2021-12-31,13.38
2022-12-31,-1.1
2023-12-31,0.91
2024-12-31,18.32
2025-12-31,34.95
2026-03-31,0
