fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-06-30,USD,1954000000,4644000000,2690000000,2690000000,810000000,631000000,99000000,1144000000,None,None,None,127000000,None,None,None,188000000,653000000,210000000,None,None,None,780000000,968000000,444000000
2007-06-30,USD,2086000000,4847000000,2761000000,2761000000,876000000,642000000,108000000,1210000000,None,None,None,113000000,None,None,None,180000000,743000000,247000000,None,None,None,856000000,1036000000,501000000
2008-06-30,USD,2191000000,5273000000,3082000000,3082000000,904000000,690000000,111000000,1287000000,None,None,None,168000000,None,None,None,193000000,693000000,232000000,None,None,None,861000000,1054000000,461000000
2009-06-30,USD,2346000000,5450000000,3104000000,3104000000,1018000000,715000000,114000000,1328000000,None,None,None,161000000,None,None,None,190000000,811000000,274000000,None,None,None,1018000000,1208000000,537000000
2010-06-30,USD,2328000000,5234000000,2906000000,2906000000,982000000,747000000,119000000,1346000000,None,None,None,139000000,None,None,None,183000000,925000000,322000000,None,603000000,None,944000000,1127000000,603000000
2011-06-30,USD,2273000000,5231000000,2958000000,2958000000,921000000,735000000,115000000,1352000000,None,None,None,123000000,None,247000000,None,173000000,563000000,276000000,None,810000000,None,921000000,1094000000,557000000
2012-06-30,USD,2304000000,5468000000,3164000000,3164000000,903000000,798000000,121000000,1401000000,None,None,None,125000000,None,None,None,178000000,791000000,248000000,None,791000000,None,903000000,1081000000,541000000
2013-06-30,USD,2403000000,5623000000,3220000000,3220000000,966000000,807000000,130000000,1437000000,None,None,None,119000000,None,None,None,171000000,853000000,279000000,None,574000000,None,972000000,1143000000,572000000
2014-06-30,USD,2344000000,5514000000,3170000000,3170000000,965000000,765000000,125000000,1379000000,None,None,None,99000000,None,None,None,176000000,861000000,299000000,None,562000000,None,983000000,1159000000,558000000
2015-06-30,USD,2459000000,5655000000,3196000000,3196000000,1002000000,798000000,136000000,1457000000,None,None,None,95000000,None,None,None,169000000,921000000,315000000,None,606000000,None,1016000000,1185000000,580000000
2016-06-30,USD,2602000000,5761000000,3159000000,3159000000,1068000000,806000000,141000000,1534000000,None,-83000000,5000000,82000000,None,None,None,165000000,983000000,335000000,None,648000000,None,1065000000,1230000000,648000000
2017-06-30,USD,2666000000,5973000000,3307000000,3307000000,1122000000,810000000,135000000,1544000000,None,-84000000,4000000,82000000,None,None,None,163000000,1033000000,330000000,None,703000000,None,1115000000,1278000000,701000000
2018-06-30,USD,2664000000,6124000000,3460000000,3460000000,1125000000,837000000,132000000,1539000000,None,-79000000,6000000,79000000,None,None,None,167000000,1054000000,231000000,None,823000000,None,1125000000,1292000000,823000000
2019-06-30,USD,2711000000,6214000000,3503000000,3503000000,1107000000,856000000,136000000,1604000000,None,-94000000,3000000,91000000,None,None,None,182000000,1024000000,204000000,None,820000000,None,1115000000,1297000000,820000000
2020-06-30,USD,3054000000,6721000000,3667000000,3667000000,1265000000,969000000,145000000,1789000000,None,-97000000,2000000,93000000,None,None,None,179000000,1185000000,246000000,None,939000000,None,1278000000,1457000000,939000000
2021-06-30,USD,3181000000,7341000000,4160000000,4160000000,1238000000,1004000000,149000000,1943000000,None,-99000000,5000000,93000000,None,None,None,210000000,900000000,181000000,None,719000000,None,993000000,1203000000,710000000
2022-06-30,USD,2491000000,7107000000,4616000000,4616000000,696000000,954000000,132000000,1795000000,None,-106000000,5000000,97000000,None,None,None,224000000,607000000,136000000,None,471000000,None,704000000,928000000,462000000
2023-06-30,USD,2871000000,7389000000,4518000000,4518000000,827000000,1183000000,138000000,2044000000,None,-90000000,16000000,103000000,None,None,None,236000000,238000000,77000000,None,161000000,None,341000000,577000000,149000000
2024-06-30,USD,3025000000,7093000000,4068000000,4068000000,916000000,1338000000,126000000,2109000000,None,-67000000,23000000,103000000,None,None,None,235000000,398000000,106000000,None,292000000,None,501000000,736000000,280000000
2025-06-30,USD,3194000000,7104000000,3910000000,3910000000,1179000000,1124000000,121000000,2015000000,None,-79000000,9000000,101000000,None,None,None,219000000,1078000000,254000000,None,824000000,None,1179000000,1398000000,810000000
