fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2016-12-31,USD,-23496358,None,None,None,None,1115027,1349853,None,-726138,None,-1349853,25431061,None,None,None,None,None,None,None,None,None,None,23544600,None,130643,None,None,-18848615
2017-12-31,USD,-20817798,None,None,None,None,1504042,1017830,None,-336046,None,-1017830,17607905,None,None,None,None,None,None,None,None,None,None,17607910,None,382830,None,None,-23365364
2018-12-31,USD,-19943847,None,None,None,None,1320521,331716,-900119,-418984,None,-331716,35776395,None,None,None,None,None,None,None,None,None,None,19393477,None,1309337,15500832,None,-18496392
2019-12-31,USD,-29529720,None,None,None,None,1127850,61056,-2374497,-3641017,None,-61056,30379420,None,None,None,None,None,None,None,None,None,None,20417335,None,1346023,788644,None,-29815070
2020-12-31,USD,-38314000,None,None,None,None,1479000,4656432,2086927,-4201000,None,-2450000,61902000,None,None,None,None,2000000,2000000,None,None,None,None,-2000000,None,1554000,21137337,None,-41106000
2021-12-31,USD,-71927000,None,None,None,None,3370000,1460000,-493000,-15928000,None,-278062000,336111000,None,None,None,None,None,None,None,None,None,None,351027000,None,9719000,-13878000,None,-72435000
2022-12-31,USD,-124816000,None,None,None,None,9840000,3302000,-2900000,-23676000,None,82767000,23007000,None,None,None,None,None,None,None,None,None,None,22893000,None,22417000,-19042000,None,-132596000
2023-12-31,USD,-125181000,None,None,None,None,13912000,1691000,None,-4150000,None,24158000,113815000,None,None,None,None,None,None,None,None,None,None,None,None,15178000,None,None,-232493000
2024-12-31,USD,-68922000,None,None,None,None,14226000,103000,None,-587000,None,73839000,-13685000,None,None,None,None,None,None,None,None,None,None,None,None,9736000,None,None,-112017000
2025-12-31,USD,-16345000,None,None,None,None,9731000,0,None,4916000,None,-12747000,24039000,None,None,None,None,None,None,None,None,None,None,None,None,4534000,None,None,-26395000
