date,dividend
2003-01-29,0.308
2003-04-30,0.5
2003-07-30,0.5
2003-10-29,0.5
2004-01-28,0.525
2004-04-28,0.525
2004-07-29,0.525
2004-10-28,0.525
2005-01-27,0.535
2005-04-27,0.535
2005-07-28,0.55
2005-11-01,0.57
2006-01-30,0.61
2006-04-27,0.61
2006-07-27,0.61
2006-10-27,0.61
2007-01-30,0.62
2007-04-27,0.64
2007-07-27,0.66
2007-10-29,0.68
2008-01-30,0.7
2008-04-30,0.72
2008-07-30,0.74
2008-11-05,0.75
2009-02-04,0.75
2009-05-06,0.75
2009-08-05,0.75
2009-11-04,0.75
2010-02-03,0.75
2010-05-05,0.75
2010-08-04,0.75
2010-11-03,0.75
2011-02-01,0.76
2011-05-04,0.763
2011-08-03,0.763
2011-11-03,0.763
2012-02-03,0.763
2012-05-04,0.763
2012-08-03,0.763
2012-11-05,0.77
2013-02-05,0.77
2013-05-06,0.775
2013-08-05,0.78
2013-11-05,0.782
2014-02-05,0.785
2014-05-01,0.788
2014-08-05,0.793
2014-11-05,0.813
2015-02-04,0.813
2015-05-06,0.813
2015-08-05,0.813
2015-11-04,0.813
2016-02-03,0.813
2016-05-04,0.813
2016-08-03,0.813
2016-11-03,0.5
2017-02-03,0.5
2017-05-04,0.5
2017-08-03,0.5
2017-11-06,0.5
2018-02-06,0.5
2018-05-07,0.5
2018-08-06,0.5
2018-11-06,0.5
2019-02-06,0.5
2019-05-07,0.25
2019-08-06,0.25
2019-11-06,0.25
2020-02-06,0.063
2020-05-07,0.063
2020-08-06,0.005
2020-11-05,0.005
2021-02-04,0.005
2021-05-06,0.005
2021-08-05,0.005
2021-11-04,0.005
2022-02-04,0.005
2022-05-05,0.005
2022-08-04,0.005
2022-11-04,0.005
2023-02-06,0.005
2023-05-05,0.005
2023-08-04,0.005
2023-11-06,0.005
2024-02-06,0.005
2024-05-07,0.005
2024-08-07,0.005
2024-11-07,0.005
2025-02-07,0.005
2025-05-08,0.005
2025-08-07,0.005
2025-11-07,0.005
2026-02-06,0.005
