fiscalDateEnding,reportedEPS
1996-12-31,5.07
1997-12-31,4.24
1998-12-31,5.15
1999-12-31,5.42
2000-12-31,6.44
2001-12-31,7.89
2002-12-31,5.64
2003-12-31,3.9
2004-12-31,4.05
2005-12-31,5.13
2006-12-31,5.46
2007-12-31,3.9
2008-12-31,3.66
2009-12-31,3.66
2010-12-31,4.26
2011-12-31,4.38
2012-12-31,4.33
2013-12-31,4.35
2014-12-31,4.54
2015-12-31,4.53
2016-12-31,4.69
2017-12-31,4.58
2018-12-31,4.7
2019-12-31,5.06
2020-12-31,5.12
2021-12-31,5.23
2022-12-31,5.33
2023-12-31,5.56
2024-12-31,5.9
2025-12-31,6.32
2026-03-31,0
