fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2011-06-30,None,-75604000,None,None,None,None,681000,369000,None,-42946000,None,-369000,80643000,None,None,None,None,2926000,2926000,None,None,None,None,None,None,138000,None,None,12660000
2012-06-30,None,25393000,None,None,None,None,727000,568000,None,29840000,None,-568000,-22929000,None,None,None,None,None,None,None,None,None,None,None,None,137000,None,None,10574000
2013-06-30,None,-1206000,None,None,None,None,826000,480000,None,-18914000,None,-480000,11978000,None,None,None,None,15000000,15000000,None,None,None,None,None,None,169000,None,None,12514000
2014-06-30,None,-16745000,None,None,None,None,934000,1011000,None,-13176000,None,-5632000,14005000,None,None,None,None,10000000,10000000,None,None,None,None,-2198000,None,194000,None,None,8259000
2015-06-30,None,-4691000,None,None,None,None,895000,1784000,None,-15947000,None,-13392000,25817000,None,None,None,None,698000,698000,None,None,None,None,None,None,253000,None,None,7051000
2016-06-30,None,-56156000,None,None,None,None,1216000,1466000,None,-53556000,None,-30219000,82590000,None,None,None,None,1675000,1675000,None,None,None,None,None,None,419000,None,None,9271000
2017-06-30,None,-9781000,None,None,None,None,1521000,2265000,None,-39602000,None,-36487000,42185000,None,None,None,None,2110000,2110000,None,None,None,None,None,None,996000,None,None,7064000
2018-06-30,None,7646000,None,None,None,None,2626000,1317000,None,-245620000,None,-17832000,3418000,None,None,None,None,1687000,1687000,None,None,None,None,None,None,1191000,None,None,-3419000
2019-06-30,None,-14533000,None,None,None,None,2807000,490000,None,-12745000,None,-14805000,31367000,None,None,None,None,None,None,None,None,None,None,None,None,1096000,None,None,2262000
2020-06-30,None,47935000,None,None,None,None,2900000,986000,None,-28420000,None,48774000,-52704000,None,None,None,None,None,None,None,None,None,None,-116000,None,952756,None,None,30509000
2021-06-30,None,-52654000,None,None,None,None,10789000,2113000,None,-55196000,None,-130393000,232127000,None,None,None,None,21191000,21191000,None,None,None,None,None,None,1173000,None,None,160924000
2022-06-30,USD,-89166000,None,None,None,None,27300000,2879000,None,-208023000,None,-60563000,86107000,None,None,None,None,22645000,22645000,None,None,None,None,0,None,2140000,None,None,133079000
2023-06-30,USD,-47269000,None,None,None,None,12525000,4783000,None,-240625000,None,6839000,-12271000,None,None,None,None,37468000,37468000,None,None,None,None,-9762000,None,2176000,None,None,156360000
2024-06-30,USD,60934000,None,None,None,None,11397000,15771000,None,-49294000,None,-63597000,11981000,None,None,None,None,41845000,41845000,None,None,None,None,-22307000,None,1923000,None,None,69033000
2025-06-30,USD,152347000,None,None,None,None,22920000,10678000,None,-22072000,None,-104665000,-18577000,None,None,None,None,18804000,18804000,None,None,None,None,-5120000,None,1594000,None,None,15844000
