fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,38805000,None,None,None,None,25141000,15522000,None,-41634000,None,-41114000,7522000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,49603000
2007-12-31,USD,54416000,None,None,None,None,24296000,33550000,None,-13269000,None,-31030000,-7030000,None,None,None,None,None,None,None,None,None,None,None,None,-3322000,None,None,53285000
2008-12-31,USD,76812000,None,None,None,None,None,35936000,None,12897000,None,-90990000,817000,None,None,None,None,51070000,51070000,None,None,None,None,-4999000,None,2552000,None,None,18357000
2009-12-31,USD,41458000,None,None,None,None,37261000,44981000,None,34162000,None,-70810000,23302000,None,None,None,None,None,None,None,None,None,None,None,None,3484000,None,None,-12355000
2010-12-31,USD,31041000,None,None,None,None,6393000,53662000,None,-23112000,None,-46519000,19820000,None,None,None,None,71594000,71594000,None,None,None,None,-3527000,None,4100000,None,None,46427000
2011-12-31,USD,56806000,None,None,None,None,44194000,28747000,26188000,-30016000,None,-50029000,-10625000,None,None,None,None,111632000,111632000,None,None,None,None,-3776000,None,5000000,-3849000,-1000,39979000
2012-12-31,USD,38620000,None,None,None,None,37046000,44661000,None,-18880000,None,-43363000,8503000,None,None,None,None,4615000,4615000,None,None,None,None,-119000,None,5889000,None,None,24664000
2013-12-31,USD,75922000,None,None,None,None,41649000,32624000,12116000,-8241000,None,-32587000,-36172000,None,None,None,None,6497000,6497000,None,None,None,None,70423000,None,5741000,6718000,-445000,19707000
2014-12-31,USD,60269000,None,None,None,None,42721000,30559000,-2066000,-30412000,None,-27471000,-40869000,None,None,None,None,6865000,6865000,None,None,None,None,-22282000,None,5358000,-9624000,-1553000,41721000
2015-12-31,USD,90228000,None,None,None,None,35120000,52090000,14777000,19372000,None,-52032000,-26095000,None,None,None,None,7132000,7132000,None,None,None,None,-7129000,None,5491000,11086000,-1015000,32158000
2016-12-31,USD,67174000,None,None,None,None,45003000,37038000,-4096000,10791000,None,-37355000,-22112000,None,None,None,None,7496000,7496000,None,None,None,None,-3798000,None,3174000,7228000,-479000,25740000
2017-12-31,USD,67795000,None,None,None,None,41601000,29076000,-18484000,-9462000,None,-43358000,-15445000,None,None,None,None,7913000,7913000,None,None,None,None,-1086000,None,4957000,10380000,1388000,11451000
2018-12-31,USD,76374000,None,None,None,None,2265000,34260000,-7219000,4234000,None,-33828000,-13605000,None,None,None,None,8389000,8389000,None,None,None,None,-422000,None,5313000,28801000,-140000,20846000
2019-12-31,USD,99222000,None,None,None,None,59315000,26528000,-23933000,24031000,None,-26484000,-18054000,None,None,None,None,8856000,8856000,None,None,None,None,-199000,None,7170000,54362000,-322000,50660000
2020-12-31,USD,101057000,None,None,None,None,53265000,67274000,-707000,-1288000,None,-194707000,-7091000,None,None,None,None,9257000,9257000,None,None,None,None,-6766000,None,5528000,-99129000,1612000,15462000
2021-12-31,USD,90241000,None,None,None,None,44292000,102910000,-30490000,-43458000,None,-494269000,393006000,None,None,None,None,9697000,9697000,None,None,None,None,-3318000,None,6517000,-11416000,-394000,72474000
2022-12-31,USD,115958000,None,None,None,None,53436000,77608000,-4377000,-63986000,None,-79729000,-35558000,None,None,None,None,10160000,10160000,None,None,None,None,-3593000,None,8813000,671000,None,85990000
2023-12-31,USD,144414000,None,None,None,None,63356000,119876000,None,-18700000,None,-119222000,-24850000,None,None,None,None,10621000,10621000,None,None,None,None,-5234000,None,10500000,None,None,95702000
2024-12-31,USD,87817000,None,None,None,None,68676000,80808000,None,-468000,None,-79605000,-4186000,None,None,None,None,11087000,11087000,None,None,None,None,-7610000,None,10560000,None,None,5888000
2025-12-31,USD,103243000,None,None,None,None,69074000,53279000,None,-13303000,None,-98135000,-9821000,None,None,None,None,11510000,11510000,None,None,None,None,-10485000,None,10925000,None,None,74823000
