fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-03-31,USD,447939000,230995000,5946000,5946000,121158000,85962000,216944000,178112000,None,19097000,19097000,19097000,None,None,None,17929000,None,228832000,95345000,23767000,None,None,27933000,133487000,None,58882000,None,None,86815000,41284000,None,219107000,None,None,None,19577884
2006-06-30,USD,464660000,251718000,12591000,12591000,131904000,87586000,212942000,179219000,None,15369000,15369000,15369000,None,None,None,19637000,None,227075000,96113000,23546000,None,None,25430000,130962000,None,53882000,None,None,79312000,45208000,None,237585000,None,None,None,19865000
2006-09-30,USD,486540000,276185000,11818000,11818000,143793000,104390000,210355000,176998000,None,15390000,15390000,15390000,None,None,None,16184000,None,239930000,114380000,29920000,None,None,32230000,125550000,None,48282000,None,None,80512000,51060000,None,246610000,None,None,None,20111000
2006-12-31,USD,498606000,271584000,15644000,15644000,151950000,86461000,227022000,175929000,None,29717000,29717000,21843000,None,None,None,17529000,None,207606000,116442000,30744000,None,None,28708000,91164000,None,20282000,None,None,48990000,56676000,None,291000000,-105765000,264100000,155552000,20942000
2007-03-31,USD,518048000,299042000,16108000,16108000,168642000,95710000,219006000,176557000,None,21843000,21843000,21843000,None,None,None,18582000,None,201459000,101494000,27525000,None,None,23800000,99965000,None,30246000,None,None,54046000,45295000,None,316589000,None,264100000,None,20613000
2007-06-30,USD,533587000,307880000,12074000,12074000,163192000,114097000,225707000,181156000,None,21782000,21782000,21782000,None,None,None,18517000,None,207010000,125539000,37340000,None,None,31349000,81471000,None,10246000,None,None,41595000,51471000,None,326577000,None,None,None,20736000
2007-09-30,USD,539781000,317229000,16967000,16967000,163798000,116877000,222552000,182865000,None,21782000,21782000,21782000,None,None,None,19587000,None,202712000,117756000,30240000,None,None,30539000,84956000,None,9645000,None,None,40184000,53239000,None,337069000,None,None,None,20730000
2007-12-31,USD,550551000,329436000,31730000,31730000,165189000,108687000,221115000,186175000,None,28597000,28597000,21899000,None,None,None,23830000,None,196837000,113183000,27066000,None,None,25503000,83654000,None,10005000,None,None,35508000,55836000,None,353714000,-105578000,315972000,167347000,20380000
2008-03-31,USD,603101000,328338000,12270000,12270000,175823000,113930000,274763000,200711000,None,40380000,40380000,40380000,None,None,None,26315000,None,243427000,116590000,30226000,None,None,40372000,126837000,None,50005000,None,None,90377000,43637000,None,359674000,None,None,None,20583000
2008-06-30,USD,615584000,342935000,15163000,15163000,181089000,120113000,272649000,199971000,None,39799000,39799000,39799000,None,None,None,26570000,None,246241000,116269000,34991000,None,None,36224000,129972000,None,50905000,None,None,87129000,43594000,None,369343000,None,None,None,20653000
2008-09-30,USD,592734000,320115000,7143000,7143000,176350000,110153000,272619000,200764000,None,35699000,35699000,35699000,None,None,None,26469000,None,212599000,107310000,29372000,None,None,32846000,105289000,None,25305000,None,None,58151000,41911000,None,380135000,None,None,None,20612000
