fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,1086190000,424330000,6117000,6117000,117986000,240904000,661860000,508149000,None,21317000,21317000,125961000,None,None,582000,59323000,None,665810000,161758000,78738000,None,None,None,504051999,None,336381000,None,None,336381000,83020000,None,420380000,-10524000,278112000,739000,74824000
2007-12-31,USD,1295536000,423491000,26051000,26051000,118502000,215284000,872045000,696391000,None,19884000,19884000,130335000,None,None,4218000,63654000,None,847617000,242050000,108101000,None,None,None,605567000,None,358024000,None,None,358024000,133949000,None,447919000,-8405000,306826000,759000,75921000
2008-12-31,USD,1412624000,435313000,6032000,6032000,117731000,225491000,977311000,807466000,None,16549000,16549000,82525000,None,None,2150000,48007000,None,896803000,212481000,66811000,None,None,None,684322000,None,406840000,None,None,406840000,145670000,None,515821000,-8843000,294690000,768000,74519000
2009-12-31,USD,1347599000,390818000,33660000,33660000,122274000,181038000,956781000,816374000,None,13198000,13198000,99005000,None,None,266000,33920000,None,771105000,242475000,57418000,None,None,None,528630000,None,310132000,None,None,310132000,185056999,None,576494000,-8310000,363494000,770000,75722000
2010-12-31,USD,1299628000,414938000,65360000,65360000,104305000,162405000,884690000,739870000,819646000,13024000,13024000,99005000,None,None,360000,32121000,None,783305000,216832000,55555000,None,None,5208000,566473000,None,305035000,None,None,310243000,161277000,214649000,516323000,8382000,319776000,778000,75539000
2011-12-31,USD,1203310000,528501000,8780000,8780000,99985000,141537000,674809000,529301000,-308375000,11872000,11872000,99132000,None,None,8780000,73787000,None,634222000,232365000,46382000,None,None,35000,401857000,None,305000000,None,None,305035000,185948000,48320000,527145999,-14841000,323923000,797000,77991000
2012-12-31,USD,1261818000,435109000,79619000,79619000,103041000,176352000,826709000,552714000,-337889000,36735000,36735000,189604000,None,None,5571000,76097000,None,668510000,256815000,67453000,None,None,35441000,411695000,None,331268000,None,None,366709000,150603000,38517000,551120000,-15027000,339883000,804000,77963000
2013-12-31,USD,1206533000,373939000,47821000,47821000,100792000,180659000,832593999,572616000,-400426000,31980000,31980000,188159000,None,None,9067000,44667000,None,609035000,173026000,69220000,None,None,89000,436008999,None,387727000,None,None,387816000,103717000,30631000,555541000,-15765000,340036000,813000,78840000
2014-12-31,USD,2067835999,500548000,57105000,57105000,189144000,227053000,1567287999,1124623000,-496368000,105967000,105967000,293941000,None,None,8721000,27246000,None,1302235000,378644000,119240000,None,None,90074000,923590999,None,844961000,90074000,None,935035000,98642000,68105000,369713000,-16419000,170358000,823000,78600000
2015-12-31,USD,1640992000,353575000,23057000,23057000,117009000,182343000,1287417000,1048004000,-608482000,86375000,86375000,112945000,None,None,6721000,31166000,None,1126812000,183417000,62114000,None,None,50000,943395000,None,873402000,50000,None,873452000,93711000,74081000,514180000,-16837000,44175000,830000,79169000
2016-12-31,USD,1315540000,275791000,29840000,29840000,106546000,114284000,1039749000,945451000,-712974000,67713000,67713000,6636000,None,None,6691000,25121000,None,915074000,116885000,45889000,None,None,30000,798189000,None,623730000,30000,None,623760000,57087000,167163000,400466000,-18316000,-117287000,1179000,87286000
2017-12-31,USD,1308614000,338354000,26128000,26128000,120054000,172977000,970260000,895305000,-796078000,47710000,47710000,6636000,None,None,261000,19195000,None,956053000,172714000,84876000,None,None,103370000,783339000,None,629855000,691291000,None,733225000,172237000,148080000,352561000,-18651000,-156335000,1185000,114499000
2018-12-31,USD,1385527000,400691000,40038000,40038000,143571000,195136000,984836000,853931000,-759175000,82184000,82184000,25859000,None,None,None,20592000,None,1072778000,200351000,80279000,None,None,15756000,872427000,None,815560000,None,None,831316000,77621000,53606000,312749000,-18950000,-217952000,1285000,124101000
2019-12-31,USD,1271922000,351354000,15398000,15398000,80473000,111194000,920568000,758637000,-760872000,46182000,46182000,0,None,None,None,144289000,None,1109096000,188723000,41080000,None,None,9144000,920373000,69769000,842871000,None,None,253874000,121706000,74514000,34373000,-19164000,-362522000,1283000,125600000
2020-12-31,USD,1132839000,931546000,67317000,67317000,76658000,64078000,201292999,96856000,-377632000,41487000,41487000,None,None,2675000,None,723493000,None,1061777000,798078000,22573000,None,None,8795000,263699000,37569000,199894000,None,None,246258000,759712000,61863000,-9640000,-19484000,-413665000,1289000,125838000
2021-12-31,USD,398266000,210390000,31551000,31551000,69098000,91202000,187876000,125949000,-365946000,36958000,36958000,None,None,11233000,None,18539000,None,299703000,97142000,37943000,None,None,8108000,202560999,39537000,151936000,None,None,191473000,44006000,4543000,99704000,-19957000,-310332000,1301000,126602000
2022-12-31,USD,457588000,238448000,13592000,13592000,72113000,129631000,219140000,135398000,None,32955000,32955000,None,None,14286000,None,23112000,None,351191000,124267000,49121000,None,None,9127000,226923999,35903000,156455000,None,None,194154000,52406000,3430000,107625000,None,-302493000,1318000,129778000
2023-12-31,USD,499523000,282015000,52485000,52485000,96536000,111798000,217508000,142125000,None,29132000,29132000,None,None,17354000,None,21196000,None,352189000,125962000,52290000,None,None,9929000,226227000,36639000,157505000,None,None,196800000,50293000,4144000,148591000,None,-276709000,1332000,131243000
2024-12-31,USD,718583000,269628000,37208000,37208000,101697000,104813000,448955000,178452000,None,24923000,24923000,None,None,28159000,None,25910000,None,465276000,123349000,43103000,None,None,13443000,341927000,33902000,179696000,None,None,221391000,52910000,4104000,254568000,None,-168425000,1350000,132231000
2025-12-31,USD,785190000,316678000,44988000,44988000,115726000,5785000,468512000,235617000,None,21463000,21463000,None,None,11827000,None,265905000,None,502703000,156463000,54517000,None,None,15632000,346240000,43990000,181357000,None,None,263123000,86314000,4766000,283755000,None,-165420000,1373000,135150000
