fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,253400000,799500000,546100000,546100000,34100000,230100000,0,175000000,None,None,None,600000,None,None,None,9400000,33500000,12500000,None,0,None,40400000,49800000,21000000
2006-06-30,USD,315800000,1002000000,686200000,686200000,96900000,250600000,0,173400000,None,None,None,1800000,None,None,None,10000000,95100000,26800000,None,0,None,99200000,109200000,64000000
2006-09-30,USD,311000000,1007200000,696200000,696200000,57000000,252500000,0,199800000,None,None,None,1200000,None,None,None,13400000,55700000,20100000,None,0,None,61500000,74900000,35600000
2006-12-31,USD,275000000,862400000,587400000,587400000,41200000,240000000,42200000,233800000,None,None,None,4400000,None,None,None,11500000,40900000,-4500000,None,0,None,41400000,52900000,45400000
2007-03-31,USD,204600000,791500000,586900000,586900000,14600000,191100000,0,190000000,None,None,None,900000,None,None,None,11800000,13700000,5100000,None,0,None,16900000,28700000,8600000
2007-06-30,USD,289100000,1041800000,752700000,752700000,91000000,197300000,0,198100000,None,None,None,2000000,None,None,None,11700000,88900000,28600000,None,0,None,98600000,110300000,60300000
2007-09-30,USD,293600000,1029800000,736200000,736200000,98900000,194300000,0,194700000,None,None,None,1900000,None,None,None,12400000,96800000,35600000,None,0,None,103200000,115600000,61200000
2007-12-31,USD,265300000,886600000,621300000,621300000,44200000,196000000,43000000,221100000,None,None,None,6800000,None,None,None,12900000,58800000,19900000,None,0,None,55200000,68100000,38900000
2008-03-31,USD,202800000,767100000,564300000,564300000,13400000,193700000,0,180300000,None,None,None,2700000,None,None,None,12700000,10700000,4000000,None,0,None,16200000,28900000,6300000
2008-06-30,USD,287300000,1002900000,715600000,715600000,88400000,196600000,0,189700000,None,None,None,3800000,None,None,None,12900000,84500000,33100000,None,0,None,98400000,111300000,51200000
2008-09-30,USD,281200000,974000000,692800000,692800000,91100000,180500000,0,178200000,None,None,None,3800000,None,None,None,12800000,87100000,32300000,None,0,None,97500000,110300000,54900000
2008-12-31,USD,202300000,737400000,535100000,535100000,28300000,153600000,46500000,174000000,None,None,None,3500000,None,None,None,12200000,25000000,12300000,None,0,None,9300000,21500000,10400000
