fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2014-09-30,2014-12-09,-0.14,-0.12,-0.02,-16.6667,pre-market
2014-12-31,2015-03-31,-0.08,-0.02,-0.06,-300,post-market
2015-03-31,2015-05-07,-0.08,-0.05,-0.03,-60,post-market
2015-06-30,2015-08-11,-0.05,-0.05,0,0,post-market
2015-09-30,2015-11-11,-0.05,-0.03,-0.02,-66.6667,post-market
2015-12-31,2016-03-09,0.08,-0.02,0.1,500,post-market
2016-03-31,2016-05-04,-0.04,-0.05,0.01,20,post-market
2016-06-30,2016-08-04,-0.1,-0.03,-0.07,-233.3333,post-market
2016-09-30,2016-11-01,0.02,-0.01,0.03,300,post-market
2016-12-31,2017-03-09,0.04,0.04,0,0,post-market
2017-03-31,2017-05-04,-0.09,-0.1,0.01,10,post-market
2017-06-30,2017-08-07,-0.08,-0.06,-0.02,-33.3333,post-market
2017-09-30,2017-11-06,-0.01,-0.01,0,0,post-market
2017-12-31,2018-03-05,0.05,0.05,0,0,post-market
2018-03-31,2018-05-07,-0.1,-0.07,-0.03,-42.8571,post-market
2018-06-30,2018-08-06,-0.1,-0.07,-0.03,-42.8571,post-market
2018-09-30,2018-11-05,-0.0027,0.04,-0.0427,-106.75,post-market
2018-12-31,2019-02-26,0.05,0.09,-0.04,-44.4444,post-market
2019-03-31,2019-05-06,-0.1,-0.09,-0.01,-11.1111,post-market
2019-06-30,2019-08-05,-0.16,-0.07,-0.09,-128.5714,post-market
2019-09-30,2019-11-04,0.08,0.1,-0.02,-20,post-market
2019-12-31,2020-02-25,0.12,0.17,-0.05,-29.4118,pre-market
2020-03-31,2020-05-04,-0.07,-0.06,-0.01,-16.6667,post-market
2020-06-30,2020-08-03,0.0037,-0.06,0.0637,106.1667,post-market
2020-09-30,2020-11-02,0.09,0.1,-0.01,-10,post-market
2020-12-31,2021-02-22,-0.08,0.09,-0.17,-188.8889,post-market
2021-03-31,2021-05-03,-0.26,-0.03,-0.23,-766.6667,post-market
2021-06-30,2021-08-02,-0.17,-0.04,-0.13,-325,post-market
2021-09-30,2021-11-08,-0.05,0.07,-0.12,-171.4286,post-market
2021-12-31,2022-02-28,-0.19,-0.16,-0.03,-18.75,post-market
2022-03-31,2022-05-02,-0.4,-0.39,-0.01,-2.5641,post-market
2022-06-30,2022-08-08,-0.45,-0.15,-0.3,-200,post-market
2022-09-30,2022-11-01,-0.39,-0.26,-0.13,-50,post-market
2022-12-31,2023-02-27,-0.06,-0.09,0.03,33.3333,pre-market
2023-03-31,2023-05-08,-0.52,-0.44,-0.08,-18.1818,pre-market
2023-06-30,2023-08-07,-0.35,-0.43,0.08,18.6047,pre-market
2023-09-30,2023-11-06,-0.15,-0.19,0.04,21.0526,pre-market
2023-12-31,2024-02-26,0.31,0.05,0.26,520,pre-market
2024-03-31,2024-05-06,0.37,-0.23,0.6,260.8696,pre-market
2024-06-30,2024-08-05,-0.03,-0.05,0.02,40,pre-market
2024-09-30,2024-11-04,0.24,0.11,0.13,118.1818,pre-market
2024-12-31,2025-02-24,0.364,0.6946,-0.3306,-47.5957,pre-market
2025-03-31,2025-05-05,0.0904,0.1893,-0.0989,-52.2451,pre-market
2025-06-30,2025-08-04,0.33,0.11,0.22,200,pre-market
2025-09-30,2025-11-03,1.86,0.43,1.43,332.5581,pre-market
2025-12-31,2026-02-23,0.6171,0.4145,0.2026,48.8782,pre-market
